fuel category,year,month,plant id,total fuel (mmbtu),generation (MWh),elec fuel (mmbtu),lat,lon,quarter,all fuel fossil CO2 (kg),elec fuel fossil CO2 (kg),all fuel total CO2 (kg),elec fuel total CO2 (kg),datetime
Coal,2005,3,415834,37955410.57,3535001.18171,35477380.84,1362.275072,-2394.790894,1,3562904624.89,3331704451.08,3562904624.89,3331704451.08,2005-03-01
Coal,2005,4,415834,31689323.31,2971671.70243,29481585.33,1362.275072,-2394.790894,2,2972526684.37,2766544730.84,2972526684.37,2766544730.84,2005-04-01
Coal,2005,5,415834,27395690.4,2473635.73288,25161053.16,1362.275072,-2394.790894,2,2576150255.87,2367658601.38,2576150255.87,2367658601.38,2005-05-01
Coal,2005,6,415834,37335426.75,3496542.40743,35093309.66,1362.275072,-2394.790894,2,3506506986.12,3297317461.63,3506506986.12,3297317461.63,2005-06-01
Coal,2005,7,415834,42572112.9,3926444.62299,40149032.75,1362.275072,-2394.790894,3,4001253814.91,3775180436.92,4001253814.91,3775180436.92,2005-07-01
Coal,2005,8,415834,40756132.73,3762349.10898,38469904.61,1362.275072,-2394.790894,3,3831479362.53,3618174278.93,3831479362.53,3618174278.93,2005-08-01
Coal,2005,9,415834,37659794.54,3499157.21179,35633812.82,1362.275072,-2394.790894,3,3540002285.42,3350978190.94,3540002285.42,3350978190.94,2005-09-01
Coal,2005,10,415834,34501006.46,3181573.90037,32337471.56,1362.275072,-2394.790894,4,3240914092.13,3039056285.96,3240914092.13,3039056285.96,2005-10-01
Coal,2005,11,415834,35884926.06,3302059.40024,33807459.41,1362.275072,-2394.790894,4,3373475353.61,3179647715.16,3373475353.61,3179647715.16,2005-11-01
Coal,2005,12,415834,40986327.21,3827075.65896,38641446.84,1362.275072,-2394.790894,4,3855049018.86,3636271680.34,3855049018.86,3636271680.34,2005-12-01
Coal,2006,1,415834,39870207.26,3745810.57183,37546073.98,1362.275072,-2394.790894,1,3751971912.86,3535130277.83,3751971912.86,3535130277.83,2006-01-01
Coal,2006,2,415834,37370986.15,3451509.7612,34997733.67,1362.275072,-2394.790894,1,3514590566.59,3293166110.21,3514590566.59,3293166110.21,2006-02-01
Coal,2006,3,415834,38609716.64,3525436.25563,36136262.13,1362.275072,-2394.790894,1,3634459421.41,3403686115.63,3634459421.41,3403686115.63,2006-03-01
Coal,2006,4,415834,30638093.67,2767000.35991,28702783.98,1362.275072,-2394.790894,2,2881586275.01,2701021880.93,2881586275.01,2701021880.93,2006-04-01
Coal,2006,5,415834,31885009.48,2895453.24274,29724423.55,1362.275072,-2394.790894,2,2999524899.08,2797942231.82,2999524899.08,2797942231.82,2006-05-01
Coal,2006,6,415834,37303591.16,3478823.50776,35043667.89,1362.275072,-2394.790894,2,3505675418.03,3294824576.94,3505675418.03,3294824576.94,2006-06-01
Coal,2006,7,415834,43285208.71,4012042.06396,41056545.24,1362.275072,-2394.790894,3,4072552409.64,3864618107.89,4072552409.64,3864618107.89,2006-07-01
Coal,2006,8,415834,42589315.86,3911622.30804,40200836.16,1362.275072,-2394.790894,3,4007869169.54,3785024013.53,4007869169.54,3785024013.53,2006-08-01
Coal,2006,9,415834,33889800.9,3122126.29534,32167771.12,1362.275072,-2394.790894,3,3191557168.17,3030891789.7,3191557168.17,3030891789.7,2006-09-01
Coal,2006,10,415834,31619647.91,2901637.86039,29392287.35,1362.275072,-2394.790894,4,2970348331.2,2762535590.96,2970348331.2,2762535590.96,2006-10-01
Coal,2006,11,466077,34945173.46,3237131.41638,32634543.41,1406.848872,-2463.595494,4,3286709239.22,3071127455.55,3286709239.22,3071127455.55,2006-11-01
Coal,2006,12,466077,38223992.67,3545798.4228,36053785.27,1406.848872,-2463.595494,4,3597924879.71,3395444529.29,3597924879.71,3395444529.29,2006-12-01
Coal,2007,1,467690,39728185.0,3679363.005,37543066.0,1448.586736,-2534.740772,1,3742779751.5,3538908148.8,3742779751.5,3538908148.8,2007-01-01
Coal,2007,2,467690,39158022.0,3659786.513,36891623.0,1448.586736,-2534.740772,1,3686946995.4,3475491968.7,3686946995.4,3475491968.7,2007-02-01
Coal,2007,3,467690,40130107.0,3726116.794,37678589.0,1448.586736,-2534.740772,1,3775822033.2,3547095403.8,3775822033.2,3547095403.8,2007-03-01
Coal,2007,4,467690,34601344.0,3242569.078,32812294.0,1448.586736,-2534.740772,2,3257385678.9,3090467313.9,3257385678.9,3090467313.9,2007-04-01
Coal,2007,5,467690,34232216.0,3220895.964,32328157.0,1448.586736,-2534.740772,2,3219451913.4,3041803208.7,3219451913.4,3041803208.7,2007-05-01
Coal,2007,6,467690,38275035.0,3557672.988,36194444.0,1448.586736,-2534.740772,2,3601753320.9,3407634180.6,3601753320.9,3407634180.6,2007-06-01
Coal,2007,7,467690,40161377.0,3749974.137,38068589.0,1448.586736,-2534.740772,3,3781187682.9,3585930562.5,3781187682.9,3585930562.5,2007-07-01
Coal,2007,8,467690,41002869.0,3852745.192,38798793.0,1448.586736,-2534.740772,3,3857694664.8,3652054374.0,3857694664.8,3652054374.0,2007-08-01
Coal,2007,9,467690,35087696.0,3223510.587,33197777.0,1448.586736,-2534.740772,3,3300400472.7,3124071030.0,3300400472.7,3124071030.0,2007-09-01
Coal,2007,10,467690,32998994.0,3087670.834,31080490.0,1448.586736,-2534.740772,4,3097462999.2,2918466576.0,3097462999.2,2918466576.0,2007-10-01
Coal,2007,11,467690,32772095.0,3022831.737,30676591.0,1448.586736,-2534.740772,4,3076025938.5,2880515415.3,3076025938.5,2880515415.3,2007-11-01
Coal,2007,12,467690,37315457.0,3448467.297,35284955.0,1448.586736,-2534.740772,4,3512637793.2,3323191956.6,3512637793.2,3323191956.6,2007-12-01
Coal,2008,1,476307,38683393.0,3580693.55,36369793.0,1534.548425,-2689.979094,1,3643737233.7,3427878353.7,3643737233.7,3427878353.7,2008-01-01
Coal,2008,2,476307,35997408.0,3328802.024,33760199.0,1534.548425,-2689.979094,1,3391454073.6,3182722473.9,3391454073.6,3182722473.9,2008-02-01
Coal,2008,3,476307,36020898.0,3345101.733,33925468.0,1534.548425,-2689.979094,1,3395710346.7,3200206727.7,3395710346.7,3200206727.7,2008-03-01
Coal,2008,4,476307,28723700.0,2690227.686,26782591.0,1534.548425,-2689.979094,2,2704467189.9,2523361720.2,2704467189.9,2523361720.2,2008-04-01
Coal,2008,5,476307,27987645.0,2581852.351,26119035.0,1534.548425,-2689.979094,2,2639698862.7,2465357549.7,2639698862.7,2465357549.7,2008-05-01
Coal,2008,6,476307,34158243.0,3202589.288,32259008.0,1534.548425,-2689.979094,2,3221853159.9,3044654534.4,3221853159.9,3044654534.4,2008-06-01
Coal,2008,7,476307,36299973.0,3383357.973,34283269.0,1534.548425,-2689.979094,3,3425770749.9,3237612266.7,3425770749.9,3237612266.7,2008-07-01
