nerc,fuel category,year,month,active capacity,datetime
RFC,Nuclear,2011,9,33567.0,2011-09-01
RFC,Nuclear,2011,10,33567.0,2011-10-01
RFC,Nuclear,2011,11,33567.0,2011-11-01
RFC,Nuclear,2011,12,33567.0,2011-12-01
RFC,Nuclear,2012,1,33567.0,2012-01-01
RFC,Nuclear,2012,2,33567.0,2012-02-01
RFC,Nuclear,2012,3,33567.0,2012-03-01
RFC,Nuclear,2012,4,33567.0,2012-04-01
RFC,Nuclear,2012,5,33567.0,2012-05-01
RFC,Nuclear,2012,6,33567.0,2012-06-01
RFC,Nuclear,2012,7,33567.0,2012-07-01
RFC,Nuclear,2012,8,33567.0,2012-08-01
RFC,Nuclear,2012,9,33567.0,2012-09-01
RFC,Nuclear,2012,10,33567.0,2012-10-01
RFC,Nuclear,2012,11,33567.0,2012-11-01
RFC,Nuclear,2012,12,33567.0,2012-12-01
RFC,Nuclear,2013,1,33567.0,2013-01-01
RFC,Nuclear,2013,2,33567.0,2013-02-01
RFC,Nuclear,2013,3,33567.0,2013-03-01
RFC,Nuclear,2013,4,33567.0,2013-04-01
RFC,Nuclear,2013,5,33567.0,2013-05-01
RFC,Nuclear,2013,6,33567.0,2013-06-01
RFC,Nuclear,2013,7,33567.0,2013-07-01
RFC,Nuclear,2013,8,33567.0,2013-08-01
RFC,Nuclear,2013,9,33567.0,2013-09-01
RFC,Nuclear,2013,10,33567.0,2013-10-01
RFC,Nuclear,2013,11,33567.0,2013-11-01
RFC,Nuclear,2013,12,33567.0,2013-12-01
RFC,Nuclear,2014,1,33567.0,2014-01-01
RFC,Nuclear,2014,2,33567.0,2014-02-01
RFC,Nuclear,2014,3,33567.0,2014-03-01
RFC,Nuclear,2014,4,33567.0,2014-04-01
RFC,Nuclear,2014,5,33567.0,2014-05-01
RFC,Nuclear,2014,6,33567.0,2014-06-01
RFC,Nuclear,2014,7,33567.0,2014-07-01
RFC,Nuclear,2014,8,33567.0,2014-08-01
RFC,Nuclear,2014,9,33567.0,2014-09-01
RFC,Nuclear,2014,10,33567.0,2014-10-01
RFC,Nuclear,2014,11,33567.0,2014-11-01
RFC,Nuclear,2014,12,33567.0,2014-12-01
RFC,Nuclear,2015,1,33567.0,2015-01-01
RFC,Nuclear,2015,2,33567.0,2015-02-01
RFC,Nuclear,2015,3,33567.0,2015-03-01
RFC,Nuclear,2015,4,33567.0,2015-04-01
RFC,Nuclear,2015,5,33567.0,2015-05-01
RFC,Nuclear,2015,6,33567.0,2015-06-01
RFC,Nuclear,2015,7,33567.0,2015-07-01
RFC,Nuclear,2015,8,33567.0,2015-08-01
RFC,Nuclear,2015,9,33567.0,2015-09-01
RFC,Nuclear,2015,10,33567.0,2015-10-01
RFC,Nuclear,2015,11,33567.0,2015-11-01
RFC,Nuclear,2015,12,33567.0,2015-12-01
RFC,Nuclear,2016,1,33567.0,2016-01-01
RFC,Nuclear,2016,2,33567.0,2016-02-01
RFC,Nuclear,2016,3,33567.0,2016-03-01
RFC,Nuclear,2016,4,33567.0,2016-04-01
RFC,Nuclear,2016,5,33567.0,2016-05-01
RFC,Nuclear,2016,6,33567.0,2016-06-01
RFC,Nuclear,2016,7,33567.0,2016-07-01
RFC,Nuclear,2016,8,33567.0,2016-08-01
RFC,Nuclear,2016,9,33567.0,2016-09-01
RFC,Nuclear,2016,10,33567.0,2016-10-01
RFC,Nuclear,2016,11,33567.0,2016-11-01
RFC,Nuclear,2016,12,33567.0,2016-12-01
RFC,Nuclear,2017,1,33567.0,2017-01-01
RFC,Nuclear,2017,2,33567.0,2017-02-01
RFC,Nuclear,2017,3,33567.0,2017-03-01
RFC,Nuclear,2017,4,33567.0,2017-04-01
RFC,Nuclear,2017,5,33567.0,2017-05-01
RFC,Nuclear,2017,6,33567.0,2017-06-01
RFC,Nuclear,2017,7,33567.0,2017-07-01
RFC,Nuclear,2017,8,33567.0,2017-08-01
RFC,Nuclear,2017,9,33567.0,2017-09-01
RFC,Nuclear,2017,10,33567.0,2017-10-01
RFC,Nuclear,2017,11,33567.0,2017-11-01
RFC,Nuclear,2017,12,33567.0,2017-12-01
RFC,Other,2001,1,12906.2,2001-01-01
RFC,Other,2001,2,12914.2,2001-02-01
RFC,Other,2001,3,12919.8,2001-03-01
RFC,Other,2001,4,12919.8,2001-04-01
RFC,Other,2001,5,12919.8,2001-05-01
RFC,Other,2001,6,13065.0,2001-06-01
RFC,Other,2001,7,13076.8,2001-07-01
RFC,Other,2001,8,13372.5,2001-08-01
RFC,Other,2001,9,13375.5,2001-09-01
RFC,Other,2001,10,13386.2,2001-10-01
RFC,Other,2001,11,13401.6,2001-11-01
RFC,Other,2001,12,13410.0,2001-12-01
RFC,Other,2002,1,13410.0,2002-01-01
RFC,Other,2002,2,13411.9,2002-02-01
RFC,Other,2002,3,13411.9,2002-03-01
RFC,Other,2002,4,13411.9,2002-04-01
RFC,Other,2002,5,13417.9,2002-05-01
RFC,Other,2002,6,13423.0,2002-06-01
RFC,Other,2002,7,13436.0,2002-07-01
RFC,Other,2002,8,13437.5,2002-08-01
RFC,Other,2002,9,13437.2,2002-09-01
RFC,Other,2002,10,13439.0,2002-10-01
RFC,Other,2002,11,13475.0,2002-11-01
RFC,Other,2002,12,13475.0,2002-12-01
RFC,Other,2003,1,13392.5,2003-01-01
RFC,Other,2003,2,13275.1,2003-02-01
RFC,Other,2003,3,13288.6,2003-03-01
RFC,Other,2003,4,13288.6,2003-04-01
RFC,Other,2003,5,13284.5,2003-05-01
RFC,Other,2003,6,13283.7,2003-06-01
RFC,Other,2003,7,13286.5,2003-07-01
RFC,Other,2003,8,13288.5,2003-08-01
RFC,Other,2003,9,13288.5,2003-09-01
RFC,Other,2003,10,13266.0,2003-10-01
RFC,Other,2003,11,13137.0,2003-11-01
RFC,Other,2003,12,13151.3,2003-12-01
RFC,Other,2004,1,13144.4,2004-01-01
RFC,Other,2004,2,13144.4,2004-02-01
RFC,Other,2004,3,12726.4,2004-03-01
RFC,Other,2004,4,12726.4,2004-04-01
RFC,Other,2004,5,12672.4,2004-05-01
RFC,Other,2004,6,12674.3,2004-06-01
RFC,Other,2004,7,12669.3,2004-07-01
RFC,Other,2004,8,12669.3,2004-08-01
RFC,Other,2004,9,12672.9,2004-09-01
RFC,Other,2004,10,12676.5,2004-10-01
RFC,Other,2004,11,12685.5,2004-11-01
RFC,Other,2004,12,12693.3,2004-12-01
RFC,Other,2005,1,12516.1,2005-01-01
RFC,Other,2005,2,12516.1,2005-02-01
RFC,Other,2005,3,12521.2,2005-03-01
RFC,Other,2005,4,12527.5,2005-04-01
RFC,Other,2005,5,12527.5,2005-05-01
RFC,Other,2005,6,12523.3,2005-06-01
RFC,Other,2005,7,12228.9,2005-07-01
RFC,Other,2005,8,12232.1,2005-08-01
RFC,Other,2005,9,12231.8,2005-09-01
RFC,Other,2005,10,12231.8,2005-10-01
RFC,Other,2005,11,12236.6,2005-11-01
RFC,Other,2005,12,12241.2,2005-12-01
RFC,Other,2006,1,12245.2,2006-01-01
RFC,Other,2006,2,12248.7,2006-02-01
RFC,Other,2006,3,12248.7,2006-03-01
RFC,Other,2006,4,12268.7,2006-04-01
RFC,Other,2006,5,12268.7,2006-05-01
RFC,Other,2006,6,11807.1,2006-06-01
RFC,Other,2006,7,11808.5,2006-07-01
RFC,Other,2006,8,11808.5,2006-08-01
RFC,Other,2006,9,11810.7,2006-09-01
RFC,Other,2006,10,11818.8,2006-10-01
RFC,Other,2006,11,11828.0,2006-11-01
RFC,Other,2006,12,11834.7,2006-12-01
RFC,Other,2007,1,11829.2,2007-01-01
RFC,Other,2007,2,11836.3,2007-02-01
RFC,Other,2007,3,11834.6,2007-03-01
RFC,Other,2007,4,11833.4,2007-04-01
RFC,Other,2007,5,11838.8,2007-05-01
RFC,Other,2007,6,11838.8,2007-06-01
RFC,Other,2007,7,11838.8,2007-07-01
RFC,Other,2007,8,11849.2,2007-08-01
RFC,Other,2007,9,11856.4,2007-09-01
RFC,Other,2007,10,11850.3,2007-10-01
RFC,Other,2007,11,11852.6,2007-11-01
RFC,Other,2007,12,11853.3,2007-12-01
RFC,Other,2008,1,11827.3,2008-01-01
RFC,Other,2008,2,11832.7,2008-02-01
RFC,Other,2008,3,11837.4,2008-03-01
RFC,Other,2008,4,11835.8,2008-04-01
RFC,Other,2008,5,11835.8,2008-05-01
RFC,Other,2008,6,11811.3,2008-06-01
RFC,Other,2008,7,11811.3,2008-07-01
RFC,Other,2008,8,11799.4,2008-08-01
RFC,Other,2008,9,11786.7,2008-09-01
RFC,Other,2008,10,11794.2,2008-10-01
RFC,Other,2008,11,11786.6,2008-11-01
RFC,Other,2008,12,11846.2,2008-12-01
RFC,Other,2009,1,11846.6,2009-01-01
RFC,Other,2009,2,11854.6,2009-02-01
RFC,Other,2009,3,11860.6,2009-03-01
RFC,Other,2009,4,11856.1,2009-04-01
RFC,Other,2009,5,11814.7,2009-05-01
RFC,Other,2009,6,11820.6,2009-06-01
RFC,Other,2009,7,11809.6,2009-07-01
RFC,Other,2009,8,11807.8,2009-08-01
RFC,Other,2009,9,11807.8,2009-09-01
RFC,Other,2009,10,11804.8,2009-10-01
RFC,Other,2009,11,11801.0,2009-11-01
RFC,Other,2009,12,11801.0,2009-12-01
RFC,Other,2010,1,11808.6,2010-01-01
RFC,Other,2010,2,11838.5,2010-02-01
RFC,Other,2010,3,11840.6,2010-03-01
RFC,Other,2010,4,11842.2,2010-04-01
RFC,Other,2010,5,11847.4,2010-05-01
RFC,Other,2010,6,11851.4,2010-06-01
RFC,Other,2010,7,11834.4,2010-07-01
RFC,Other,2010,8,11836.6,2010-08-01
RFC,Other,2010,9,11804.7,2010-09-01
RFC,Other,2010,10,11809.5,2010-10-01
RFC,Other,2010,11,11810.3,2010-11-01
RFC,Other,2010,12,11799.8,2010-12-01
RFC,Other,2011,1,11799.8,2011-01-01
RFC,Other,2011,2,11803.8,2011-02-01
RFC,Other,2011,3,11798.8,2011-03-01
RFC,Other,2011,4,11775.1,2011-04-01
RFC,Other,2011,5,11768.4,2011-05-01
RFC,Other,2011,6,11774.6,2011-06-01
RFC,Other,2011,7,11766.2,2011-07-01
RFC,Other,2011,8,11754.3,2011-08-01
RFC,Other,2011,9,11739.8,2011-09-01
RFC,Other,2011,10,11740.2,2011-10-01
RFC,Other,2011,11,11740.2,2011-11-01
RFC,Other,2011,12,11791.8,2011-12-01
RFC,Other,2012,1,11584.8,2012-01-01
RFC,Other,2012,2,11577.4,2012-02-01
RFC,Other,2012,3,11591.2,2012-03-01
RFC,Other,2012,4,11591.2,2012-04-01
RFC,Other,2012,5,11591.2,2012-05-01
RFC,Other,2012,6,10784.1,2012-06-01
RFC,Other,2012,7,10643.8,2012-07-01
RFC,Other,2012,8,10647.0,2012-08-01
RFC,Other,2012,9,10656.0,2012-09-01
RFC,Other,2012,10,10639.2,2012-10-01
RFC,Other,2012,11,10659.5,2012-11-01
RFC,Other,2012,12,10668.7,2012-12-01
RFC,Other,2013,1,10521.1,2013-01-01
RFC,Other,2013,2,10524.3,2013-02-01
RFC,Other,2013,3,10525.9,2013-03-01
RFC,Other,2013,4,10514.8,2013-04-01
RFC,Other,2013,5,10512.8,2013-05-01
RFC,Other,2013,6,10524.8,2013-06-01
RFC,Other,2013,7,10320.8,2013-07-01
RFC,Other,2013,8,10316.4,2013-08-01
RFC,Other,2013,9,10316.4,2013-09-01
RFC,Other,2013,10,10318.7,2013-10-01
RFC,Other,2013,11,10239.5,2013-11-01
RFC,Other,2013,12,10219.5,2013-12-01
RFC,Other,2014,1,10216.5,2014-01-01
RFC,Other,2014,2,10211.1,2014-02-01
RFC,Other,2014,3,10209.5,2014-03-01
RFC,Other,2014,4,10209.5,2014-04-01
RFC,Other,2014,5,10187.5,2014-05-01
RFC,Other,2014,6,10157.5,2014-06-01
RFC,Other,2014,7,9819.8,2014-07-01
RFC,Other,2014,8,9820.6,2014-08-01
RFC,Other,2014,9,9820.6,2014-09-01
RFC,Other,2014,10,9823.5,2014-10-01
RFC,Other,2014,11,9825.4,2014-11-01
RFC,Other,2014,12,9825.4,2014-12-01
RFC,Other,2015,1,9641.4,2015-01-01
RFC,Other,2015,2,9641.4,2015-02-01
RFC,Other,2015,3,9641.4,2015-03-01
RFC,Other,2015,4,9641.4,2015-04-01
RFC,Other,2015,5,9637.4,2015-05-01
RFC,Other,2015,6,9242.1,2015-06-01
RFC,Other,2015,7,8795.1,2015-07-01
RFC,Other,2015,8,8795.1,2015-08-01
RFC,Other,2015,9,8795.1,2015-09-01
RFC,Other,2015,10,8778.1,2015-10-01
RFC,Other,2015,11,8778.1,2015-11-01
RFC,Other,2015,12,8777.0,2015-12-01
RFC,Other,2016,1,8744.8,2016-01-01
RFC,Other,2016,2,8744.8,2016-02-01
RFC,Other,2016,3,8693.8,2016-03-01
RFC,Other,2016,4,8692.7,2016-04-01
RFC,Other,2016,5,8689.7,2016-05-01
RFC,Other,2016,6,8602.1,2016-06-01
RFC,Other,2016,7,8603.7,2016-07-01
RFC,Other,2016,8,8589.7,2016-08-01
RFC,Other,2016,9,8589.7,2016-09-01
RFC,Other,2016,10,8591.5,2016-10-01
RFC,Other,2016,11,8582.7,2016-11-01
RFC,Other,2016,12,8582.7,2016-12-01
RFC,Other,2017,1,8581.1,2017-01-01
RFC,Other,2017,2,8581.1,2017-02-01
RFC,Other,2017,3,8579.5,2017-03-01
RFC,Other,2017,4,8579.5,2017-04-01
RFC,Other,2017,5,8579.5,2017-05-01
RFC,Other,2017,6,8579.5,2017-06-01
RFC,Other,2017,7,8573.5,2017-07-01
RFC,Other,2017,8,8573.5,2017-08-01
RFC,Other,2017,9,8573.5,2017-09-01
RFC,Other,2017,10,8573.5,2017-10-01
RFC,Other,2017,11,8573.5,2017-11-01
RFC,Other,2017,12,8573.5,2017-12-01
RFC,Other Renewables,2001,1,416.8,2001-01-01
RFC,Other Renewables,2001,2,416.8,2001-02-01
RFC,Other Renewables,2001,3,416.8,2001-03-01
RFC,Other Renewables,2001,4,416.8,2001-04-01
RFC,Other Renewables,2001,5,416.8,2001-05-01
RFC,Other Renewables,2001,6,416.8,2001-06-01
RFC,Other Renewables,2001,7,416.8,2001-07-01
RFC,Other Renewables,2001,8,416.8,2001-08-01
RFC,Other Renewables,2001,9,416.8,2001-09-01
RFC,Other Renewables,2001,10,416.8,2001-10-01
RFC,Other Renewables,2001,11,416.8,2001-11-01
RFC,Other Renewables,2001,12,416.8,2001-12-01
RFC,Other Renewables,2002,1,416.8,2002-01-01
RFC,Other Renewables,2002,2,416.8,2002-02-01
RFC,Other Renewables,2002,3,416.8,2002-03-01
RFC,Other Renewables,2002,4,416.8,2002-04-01
RFC,Other Renewables,2002,5,416.8,2002-05-01
RFC,Other Renewables,2002,6,416.8,2002-06-01
RFC,Other Renewables,2002,7,416.8,2002-07-01
RFC,Other Renewables,2002,8,416.8,2002-08-01
RFC,Other Renewables,2002,9,416.8,2002-09-01
RFC,Other Renewables,2002,10,416.8,2002-10-01
RFC,Other Renewables,2002,11,416.8,2002-11-01
RFC,Other Renewables,2002,12,416.8,2002-12-01
RFC,Other Renewables,2003,1,416.8,2003-01-01
RFC,Other Renewables,2003,2,416.8,2003-02-01
RFC,Other Renewables,2003,3,416.8,2003-03-01
RFC,Other Renewables,2003,4,416.8,2003-04-01
RFC,Other Renewables,2003,5,416.8,2003-05-01
RFC,Other Renewables,2003,6,416.8,2003-06-01
RFC,Other Renewables,2003,7,416.8,2003-07-01
RFC,Other Renewables,2003,8,416.8,2003-08-01
RFC,Other Renewables,2003,9,416.8,2003-09-01
RFC,Other Renewables,2003,10,416.8,2003-10-01
RFC,Other Renewables,2003,11,416.8,2003-11-01
RFC,Other Renewables,2003,12,416.8,2003-12-01
RFC,Other Renewables,2004,1,416.8,2004-01-01
RFC,Other Renewables,2004,2,415.2,2004-02-01
RFC,Other Renewables,2004,3,415.2,2004-03-01
RFC,Other Renewables,2004,4,415.2,2004-04-01
RFC,Other Renewables,2004,5,415.2,2004-05-01
RFC,Other Renewables,2004,6,415.2,2004-06-01
RFC,Other Renewables,2004,7,415.2,2004-07-01
RFC,Other Renewables,2004,8,415.2,2004-08-01
RFC,Other Renewables,2004,9,415.2,2004-09-01
RFC,Other Renewables,2004,10,415.2,2004-10-01
RFC,Other Renewables,2004,11,415.2,2004-11-01
RFC,Other Renewables,2004,12,415.2,2004-12-01
RFC,Other Renewables,2005,1,415.2,2005-01-01
RFC,Other Renewables,2005,2,415.2,2005-02-01
RFC,Other Renewables,2005,3,415.2,2005-03-01
RFC,Other Renewables,2005,4,415.2,2005-04-01
RFC,Other Renewables,2005,5,415.2,2005-05-01
RFC,Other Renewables,2005,6,415.2,2005-06-01
RFC,Other Renewables,2005,7,415.2,2005-07-01
RFC,Other Renewables,2005,8,415.2,2005-08-01
RFC,Other Renewables,2005,9,415.2,2005-09-01
RFC,Other Renewables,2005,10,415.2,2005-10-01
RFC,Other Renewables,2005,11,415.2,2005-11-01
RFC,Other Renewables,2005,12,415.2,2005-12-01
RFC,Other Renewables,2006,1,415.2,2006-01-01
RFC,Other Renewables,2006,2,415.2,2006-02-01
RFC,Other Renewables,2006,3,416.6,2006-03-01
RFC,Other Renewables,2006,4,416.6,2006-04-01
RFC,Other Renewables,2006,5,416.6,2006-05-01
RFC,Other Renewables,2006,6,416.6,2006-06-01
RFC,Other Renewables,2006,7,416.6,2006-07-01
RFC,Other Renewables,2006,8,416.6,2006-08-01
RFC,Other Renewables,2006,9,416.6,2006-09-01
RFC,Other Renewables,2006,10,461.8,2006-10-01
RFC,Other Renewables,2006,11,442.8,2006-11-01
RFC,Other Renewables,2006,12,442.8,2006-12-01
RFC,Other Renewables,2007,1,442.8,2007-01-01
RFC,Other Renewables,2007,2,442.8,2007-02-01
RFC,Other Renewables,2007,3,442.8,2007-03-01
RFC,Other Renewables,2007,4,442.8,2007-04-01
RFC,Other Renewables,2007,5,442.8,2007-05-01
RFC,Other Renewables,2007,6,442.8,2007-06-01
RFC,Other Renewables,2007,7,441.8,2007-07-01
RFC,Other Renewables,2007,8,441.8,2007-08-01
RFC,Other Renewables,2007,9,441.8,2007-09-01
RFC,Other Renewables,2007,10,441.8,2007-10-01
RFC,Other Renewables,2007,11,441.8,2007-11-01
RFC,Other Renewables,2007,12,441.8,2007-12-01
RFC,Other Renewables,2008,1,441.8,2008-01-01
RFC,Other Renewables,2008,2,441.8,2008-02-01
RFC,Other Renewables,2008,3,441.8,2008-03-01
RFC,Other Renewables,2008,4,441.8,2008-04-01
RFC,Other Renewables,2008,5,441.8,2008-05-01
RFC,Other Renewables,2008,6,441.8,2008-06-01
RFC,Other Renewables,2008,7,441.8,2008-07-01
RFC,Other Renewables,2008,8,441.8,2008-08-01
RFC,Other Renewables,2008,9,443.0,2008-09-01
RFC,Other Renewables,2008,10,443.0,2008-10-01
RFC,Other Renewables,2008,11,443.0,2008-11-01
RFC,Other Renewables,2008,12,443.0,2008-12-01
RFC,Other Renewables,2009,1,446.6,2009-01-01
RFC,Other Renewables,2009,2,447.5,2009-02-01
RFC,Other Renewables,2009,3,447.5,2009-03-01
RFC,Other Renewables,2009,4,447.5,2009-04-01
RFC,Other Renewables,2009,5,447.5,2009-05-01
RFC,Other Renewables,2009,6,447.5,2009-06-01
RFC,Other Renewables,2009,7,447.5,2009-07-01
RFC,Other Renewables,2009,8,474.0,2009-08-01
RFC,Other Renewables,2009,9,474.0,2009-09-01
RFC,Other Renewables,2009,10,474.0,2009-10-01
RFC,Other Renewables,2009,11,474.0,2009-11-01
RFC,Other Renewables,2009,12,474.0,2009-12-01
RFC,Other Renewables,2010,1,475.9,2010-01-01
RFC,Other Renewables,2010,2,475.9,2010-02-01
RFC,Other Renewables,2010,3,475.9,2010-03-01
RFC,Other Renewables,2010,4,475.9,2010-04-01
RFC,Other Renewables,2010,5,476.9,2010-05-01
RFC,Other Renewables,2010,6,477.9,2010-06-01
RFC,Other Renewables,2010,7,477.9,2010-07-01
RFC,Other Renewables,2010,8,477.9,2010-08-01
RFC,Other Renewables,2010,9,477.9,2010-09-01
RFC,Other Renewables,2010,10,477.9,2010-10-01
RFC,Other Renewables,2010,11,477.9,2010-11-01
RFC,Other Renewables,2010,12,477.9,2010-12-01
RFC,Other Renewables,2011,1,477.9,2011-01-01
RFC,Other Renewables,2011,2,478.5,2011-02-01
RFC,Other Renewables,2011,3,478.5,2011-03-01
RFC,Other Renewables,2011,4,478.5,2011-04-01
RFC,Other Renewables,2011,5,479.5,2011-05-01
RFC,Other Renewables,2011,6,482.5,2011-06-01
RFC,Other Renewables,2011,7,482.5,2011-07-01
RFC,Other Renewables,2011,8,482.5,2011-08-01
RFC,Other Renewables,2011,9,482.5,2011-09-01
RFC,Other Renewables,2011,10,482.5,2011-10-01
RFC,Other Renewables,2011,11,513.5,2011-11-01
RFC,Other Renewables,2011,12,511.9,2011-12-01
RFC,Other Renewables,2012,1,511.9,2012-01-01
RFC,Other Renewables,2012,2,511.9,2012-02-01
RFC,Other Renewables,2012,3,513.1,2012-03-01
RFC,Other Renewables,2012,4,513.1,2012-04-01
RFC,Other Renewables,2012,5,513.1,2012-05-01
RFC,Other Renewables,2012,6,513.1,2012-06-01
RFC,Other Renewables,2012,7,513.1,2012-07-01
RFC,Other Renewables,2012,8,513.1,2012-08-01
RFC,Other Renewables,2012,9,513.1,2012-09-01
RFC,Other Renewables,2012,10,513.1,2012-10-01
RFC,Other Renewables,2012,11,513.1,2012-11-01
RFC,Other Renewables,2012,12,516.0,2012-12-01
RFC,Other Renewables,2013,1,516.0,2013-01-01
RFC,Other Renewables,2013,2,516.0,2013-02-01
RFC,Other Renewables,2013,3,516.0,2013-03-01
RFC,Other Renewables,2013,4,516.0,2013-04-01
RFC,Other Renewables,2013,5,516.0,2013-05-01
RFC,Other Renewables,2013,6,519.2,2013-06-01
RFC,Other Renewables,2013,7,512.7,2013-07-01
RFC,Other Renewables,2013,8,512.7,2013-08-01
RFC,Other Renewables,2013,9,512.7,2013-09-01
RFC,Other Renewables,2013,10,502.7,2013-10-01
RFC,Other Renewables,2013,11,592.5,2013-11-01
RFC,Other Renewables,2013,12,601.5,2013-12-01
RFC,Other Renewables,2014,1,601.5,2014-01-01
RFC,Other Renewables,2014,2,601.5,2014-02-01
RFC,Other Renewables,2014,3,601.5,2014-03-01
RFC,Other Renewables,2014,4,604.5,2014-04-01
RFC,Other Renewables,2014,5,606.3,2014-05-01
RFC,Other Renewables,2014,6,606.3,2014-06-01
RFC,Other Renewables,2014,7,606.3,2014-07-01
RFC,Other Renewables,2014,8,606.3,2014-08-01
RFC,Other Renewables,2014,9,606.3,2014-09-01
RFC,Other Renewables,2014,10,606.3,2014-10-01
RFC,Other Renewables,2014,11,606.3,2014-11-01
RFC,Other Renewables,2014,12,606.3,2014-12-01
RFC,Other Renewables,2015,1,606.3,2015-01-01
RFC,Other Renewables,2015,2,606.3,2015-02-01
RFC,Other Renewables,2015,3,606.3,2015-03-01
RFC,Other Renewables,2015,4,606.3,2015-04-01
RFC,Other Renewables,2015,5,606.3,2015-05-01
RFC,Other Renewables,2015,6,606.3,2015-06-01
RFC,Other Renewables,2015,7,606.3,2015-07-01
RFC,Other Renewables,2015,8,606.3,2015-08-01
RFC,Other Renewables,2015,9,606.0,2015-09-01
RFC,Other Renewables,2015,10,606.0,2015-10-01
RFC,Other Renewables,2015,11,606.0,2015-11-01
RFC,Other Renewables,2015,12,606.0,2015-12-01
RFC,Other Renewables,2016,1,594.0,2016-01-01
RFC,Other Renewables,2016,2,594.0,2016-02-01
RFC,Other Renewables,2016,3,594.0,2016-03-01
RFC,Other Renewables,2016,4,594.0,2016-04-01
RFC,Other Renewables,2016,5,594.0,2016-05-01
RFC,Other Renewables,2016,6,593.7,2016-06-01
RFC,Other Renewables,2016,7,593.7,2016-07-01
RFC,Other Renewables,2016,8,593.7,2016-08-01
RFC,Other Renewables,2016,9,593.7,2016-09-01
RFC,Other Renewables,2016,10,593.7,2016-10-01
RFC,Other Renewables,2016,11,593.7,2016-11-01
RFC,Other Renewables,2016,12,593.7,2016-12-01
RFC,Other Renewables,2017,1,593.7,2017-01-01
RFC,Other Renewables,2017,2,577.5,2017-02-01
RFC,Other Renewables,2017,3,577.5,2017-03-01
RFC,Other Renewables,2017,4,577.5,2017-04-01
RFC,Other Renewables,2017,5,577.5,2017-05-01
RFC,Other Renewables,2017,6,577.5,2017-06-01
RFC,Other Renewables,2017,7,577.5,2017-07-01
RFC,Other Renewables,2017,8,577.5,2017-08-01
RFC,Other Renewables,2017,9,577.5,2017-09-01
RFC,Other Renewables,2017,10,577.5,2017-10-01
RFC,Other Renewables,2017,11,577.5,2017-11-01
RFC,Other Renewables,2017,12,577.5,2017-12-01
RFC,Solar,2001,1,0.0,2001-01-01
RFC,Solar,2001,2,0.0,2001-02-01
RFC,Solar,2001,3,0.0,2001-03-01
RFC,Solar,2001,4,0.0,2001-04-01
RFC,Solar,2001,5,0.0,2001-05-01
RFC,Solar,2001,6,0.0,2001-06-01
RFC,Solar,2001,7,0.0,2001-07-01
RFC,Solar,2001,8,0.0,2001-08-01
RFC,Solar,2001,9,0.0,2001-09-01
RFC,Solar,2001,10,0.0,2001-10-01
RFC,Solar,2001,11,0.0,2001-11-01
RFC,Solar,2001,12,0.0,2001-12-01
RFC,Solar,2002,1,0.0,2002-01-01
RFC,Solar,2002,2,0.0,2002-02-01
RFC,Solar,2002,3,0.0,2002-03-01
RFC,Solar,2002,4,0.0,2002-04-01
RFC,Solar,2002,5,0.0,2002-05-01
RFC,Solar,2002,6,0.0,2002-06-01
RFC,Solar,2002,7,0.0,2002-07-01
RFC,Solar,2002,8,0.0,2002-08-01
RFC,Solar,2002,9,0.0,2002-09-01
RFC,Solar,2002,10,0.0,2002-10-01
RFC,Solar,2002,11,0.0,2002-11-01
RFC,Solar,2002,12,0.0,2002-12-01
RFC,Solar,2003,1,0.0,2003-01-01
RFC,Solar,2003,2,0.0,2003-02-01
RFC,Solar,2003,3,0.0,2003-03-01
RFC,Solar,2003,4,0.0,2003-04-01
RFC,Solar,2003,5,0.0,2003-05-01
RFC,Solar,2003,6,0.0,2003-06-01
RFC,Solar,2003,7,0.0,2003-07-01
RFC,Solar,2003,8,0.0,2003-08-01
RFC,Solar,2003,9,0.0,2003-09-01
RFC,Solar,2003,10,0.0,2003-10-01
RFC,Solar,2003,11,0.0,2003-11-01
RFC,Solar,2003,12,0.0,2003-12-01
RFC,Solar,2004,1,0.0,2004-01-01
RFC,Solar,2004,2,0.0,2004-02-01
RFC,Solar,2004,3,0.0,2004-03-01
RFC,Solar,2004,4,0.0,2004-04-01
RFC,Solar,2004,5,0.0,2004-05-01
RFC,Solar,2004,6,0.0,2004-06-01
RFC,Solar,2004,7,0.0,2004-07-01
RFC,Solar,2004,8,0.0,2004-08-01
RFC,Solar,2004,9,0.0,2004-09-01
RFC,Solar,2004,10,0.0,2004-10-01
RFC,Solar,2004,11,0.0,2004-11-01
RFC,Solar,2004,12,0.0,2004-12-01
RFC,Solar,2005,1,0.0,2005-01-01
RFC,Solar,2005,2,0.0,2005-02-01
RFC,Solar,2005,3,0.0,2005-03-01
RFC,Solar,2005,4,0.0,2005-04-01
RFC,Solar,2005,5,0.0,2005-05-01
RFC,Solar,2005,6,0.0,2005-06-01
RFC,Solar,2005,7,0.0,2005-07-01
RFC,Solar,2005,8,0.0,2005-08-01
RFC,Solar,2005,9,0.0,2005-09-01
RFC,Solar,2005,10,0.0,2005-10-01
RFC,Solar,2005,11,0.0,2005-11-01
RFC,Solar,2005,12,0.5,2005-12-01
RFC,Solar,2006,1,0.5,2006-01-01
RFC,Solar,2006,2,0.5,2006-02-01
RFC,Solar,2006,3,0.5,2006-03-01
