fuel category,year,month,total fuel (mmbtu),generation (mwh),elec fuel (mmbtu),elec fuel fossil co2 (kg),adjusted co2 (kg),adjusted index (g/kwh),adjusted index (lb/mwh),datetime,quarter
Natural Gas,2004,8,744350820.0,77820688.38000001,647308550.0,34988271482.897095,35415359941.64509,455.0892658352129,1003.2897954603104,2004-08-01,3
Natural Gas,2004,9,651904930.0,67853993.36999997,562017460.0,30367892533.86182,30582304430.3807,450.7075105162777,993.6297776841859,2004-09-01,3
Natural Gas,2004,10,556492440.0,57228813.94000002,469156920.0,25410817418.36221,25689937395.64794,448.8986513433924,989.6419667516428,2004-10-01,4
Natural Gas,2004,11,488278340.0,49693033.97999999,399671920.0,21851510651.691303,22009550344.201027,442.9101743527923,976.4397703781659,2004-11-01,4
Natural Gas,2004,12,506918470.0,51309565.49,415779830.0,22574208093.2106,22861092539.573624,445.5522536831684,982.2644984699131,2004-12-01,4
Natural Gas,2005,1,495362830.0,51337627.07000001,409698150.0,21772877182.95331,22086950232.155895,430.2292780700565,948.4834664332467,2005-01-01,1
Natural Gas,2005,2,430338340.0,44912616.66999999,353264750.0,18808759942.461597,19030651756.56547,423.7261858153382,934.1467492484948,2005-02-01,1
Natural Gas,2005,3,495015390.0,51896972.68000001,410537570.0,21868503268.72774,22101357234.990902,425.86987436182955,938.8727250180895,2005-03-01,1
Natural Gas,2005,4,495451620.0,52016286.00000001,415212540.0,22052147730.531258,22032733285.83655,423.57374930298846,933.8106877133685,2005-04-01,2
Natural Gas,2005,5,530594860.0,54826004.00000001,452045750.0,24069560576.244263,24308622507.516453,443.3776079598369,977.4702745082565,2005-05-01,2
Natural Gas,2005,6,719897720.0,75635492.54,630297990.0,33539164659.572422,33960672714.556786,449.00444981695074,989.8752100664497,2005-06-01,2
Natural Gas,2005,7,919694220.0,96819410.33000003,819834540.0,43598750223.9324,43987345909.70663,454.32362952614375,1001.6018736533366,2005-07-01,3
Natural Gas,2005,8,934358190.0,100786654.31999998,835768380.0,44444132018.77269,44754113730.02432,444.04801441199714,978.948252572689,2005-08-01,3
Natural Gas,2005,9,690217200.0,73355482.72000003,603428210.0,32101374219.289825,32373144347.54762,441.31867376726063,972.9311481873028,2005-09-01,3
Natural Gas,2005,10,530105980.0,55940880.85000001,456867900.0,24318480460.874718,24443537538.19989,436.95303268003306,963.306655846401,2005-10-01,4
Natural Gas,2005,11,467246750.0,49440225.90999999,397290860.0,21157750660.41419,21360785759.523304,432.0527539337716,952.5035013223929,2005-11-01,4
Natural Gas,2005,12,512237180.0,53992601.25000001,427869940.0,22796134647.2772,22930252541.979404,424.6924951032879,936.2770747047085,2005-12-01,4
Natural Gas,2006,1,426987060.0,43806920.76000001,346841060.0,18407846319.541492,18697608607.244705,426.81860041433094,940.9642864734341,2006-01-01,1
Natural Gas,2006,2,446621460.0,47408989.42999999,375401980.0,19923457065.079197,20153822969.3595,425.1055171533848,937.1876231163523,2006-02-01,1
Natural Gas,2006,3,516914080.0,54921741.86000001,437742250.0,23231950941.811794,23463257414.727253,427.21255044199086,941.8327887044131,2006-03-01,1
Natural Gas,2006,4,529454850.0,56090856.29999999,454394160.0,24115622472.056423,24236984504.522087,432.10223739305064,952.6125925567195,2006-04-01,2
Natural Gas,2006,5,618479490.0,65585605.369999975,539925570.0,28654927701.411938,28899085280.20566,440.6315245116975,971.4162589384883,2006-05-01,2
Natural Gas,2006,6,749347140.0,81060209.91999999,668263220.0,35465873296.358665,35759919742.3598,441.1525676734863,972.564950692968,2006-06-01,2
Natural Gas,2006,7,1002084480.0,108093514.36,911334820.0,48365830591.4808,48991947366.17905,453.23669654234607,999.2056211972562,2006-07-01,3
Natural Gas,2006,8,977547060.0,106591665.95000002,886204990.0,47032230027.18004,47386576517.866264,444.56174031555474,980.080812699672,2006-08-01,3
Natural Gas,2006,9,663163280.0,72673348.01999998,584156810.0,31032229903.64965,31384367761.338936,431.85526216160895,952.0681109614832,2006-09-01,3
Natural Gas,2006,10,647921530.0,70640038.99000001,564426070.0,29955813485.514637,30198595353.405582,427.49969826149976,942.4658347873025,2006-10-01,4
Natural Gas,2006,11,503998730.0,53439692.7,427544640.0,22720771950.038097,22991330858.610207,430.22947358022896,948.4838974549727,2006-11-01,4
Natural Gas,2006,12,529980750.0,56128186.00000001,447690070.0,23789663343.080097,23925029419.538628,426.2569508221524,939.7260737825172,2006-12-01,4
Natural Gas,2007,1,565461990.0,61474531.97,489885870.0,26002134425.58,26179528755.922962,425.8597490209239,938.8504026915289,2007-01-01,1
Natural Gas,2007,2,523905640.0,57622071.270000026,454386530.0,24118102458.629997,24231288925.728104,420.5209634375591,927.0805159944429,2007-02-01,1
Natural Gas,2007,3,515950760.0,56203820.98000001,444821140.0,23610265120.77,23877618310.03295,424.8397687860002,936.6017542656161,2007-03-01,1
Natural Gas,2007,4,552961300.0,60152847.589999996,484041870.0,25735496045.190002,25974566415.56942,431.8094230984921,951.9670541629358,2007-04-01,2
Natural Gas,2007,5,613203410.0,66469700.550000004,543862530.0,28867162158.329998,29333705621.70873,441.3094293939726,972.9107680419521,2007-05-01,2
Natural Gas,2007,6,740313200.0,81511450.77999999,667499940.0,35488843881.12,35957599026.20472,441.13555435609345,972.5274431334436,2007-06-01,2
Natural Gas,2007,7,881842940.0,97482675.74000001,803929140.0,42671883930.630005,43106546937.08991,442.19700177353695,974.8675101099396,2007-07-01,3
Natural Gas,2007,8,1106944350.0,121338426.69000003,1019955500.0,54140444242.47,54587934064.10689,449.8816702442516,991.8091302204772,2007-08-01,3
Natural Gas,2007,9,800635400.0,88531614.76,724799560.0,38471385470.13,38864499631.65212,438.9900685422912,967.7975051083353,2007-09-01,3
Natural Gas,2007,10,718225880.0,78358023.88999997,642814150.0,34195779002.22,34660837708.58934,442.3393545152017,975.1813409642137,2007-10-01,4
Natural Gas,2007,11,553352410.0,60636799.259999976,481314310.0,25608730230.48,25817904164.39867,425.77946856488944,938.6734163981553,2007-11-01,4
Natural Gas,2007,12,609189530.0,66807827.99999999,530403860.0,28230425379.48,28327807093.3214,424.01927949702844,934.792903579149,2007-12-01,4
Natural Gas,2008,1,640708080.0,72599901.11999999,568567080.0,30173856315.42,30400527389.33135,418.7406170028039,923.1555642443815,2008-01-01,1
Natural Gas,2008,2,535874710.0,60042011.800000004,469996730.0,24942727310.219997,25062680422.785286,417.4190649418793,920.2420705708671,2008-02-01,1
Natural Gas,2008,3,561661450.0,62170579.91000001,493147750.0,26171351729.34,26314523468.03156,423.2632783243336,933.126223393826,2008-03-01,1
Natural Gas,2008,4,564502450.0,63046098.00000001,500315780.0,26551759028.37,26729920309.536354,423.97422136317385,934.6935684172531,2008-04-01,2
Natural Gas,2008,5,574414780.0,62270447.14000001,509089950.0,27017405238.6,27448810820.78698,440.7999634092073,971.7875993319384,2008-05-01,2
Natural Gas,2008,6,771354210.0,84619976.64999999,701558840.0,37231730133.090004,37664641755.15143,445.10342883853104,981.2750192174256,2008-06-01,2
Natural Gas,2008,7,900011410.0,100320878.07000004,827420930.0,43911231090.18,44476036125.98205,443.3377875236338,977.3824863746031,2008-07-01,3
Natural Gas,2008,8,881216750.0,99673493.48,808185020.0,42890381877.18,43499472452.98187,436.4196631846787,962.1307894569427,2008-08-01,3
Natural Gas,2008,9,699230370.0,79136030.02000001,636690310.0,33789155866.170002,34205239477.251728,432.2334525576663,952.9018695086311,2008-09-01,3
Natural Gas,2008,10,647313700.0,73283338.58000001,580248430.0,30793784657.73,31216219318.10577,425.96611894296376,939.0849058216579,2008-10-01,4
Natural Gas,2008,11,551120730.0,61454198.53,485760690.0,25782078662.25,25932757016.600574,421.98511471825674,930.3083839078688,2008-11-01,4
Natural Gas,2008,12,573577080.0,64363646.04999999,506210260.0,26869813535.280003,26970593461.004128,419.03458110580624,923.8036375058605,2008-12-01,4
Natural Gas,2009,1,591011170.0,66390113.25000002,519090560.0,27548136549.9,27591955662.57917,415.60338297177344,916.2392180995718,2009-01-01,1
Natural Gas,2009,2,544683190.0,62138853.34000002,482586570.0,25610871658.050003,25843291516.0258,415.8958546373748,916.8840011335565,2009-02-01,1
Natural Gas,2009,3,599257620.0,68202743.29999997,531841050.0,28224807230.07,28626178483.937885,419.7218044151297,925.3186900135951,2009-03-01,1
Natural Gas,2009,4,544594510.0,61158673.66,480774020.0,25514678727.36,25766865272.6831,421.3117082284859,928.82379196052,2009-04-01,2
Natural Gas,2009,5,612815000.0,68145646.67000002,546914530.0,29024754956.219997,29293609803.08119,429.8676619056461,947.6862474371875,2009-05-01,2
Natural Gas,2009,6,749033400.0,84205181.63000003,681341610.0,36158800463.31,36524353760.52756,433.754230482117,956.2545765208752,2009-06-01,2
Natural Gas,2009,7,897195090.0,101893832.54,823120590.0,43683010401.21001,44242608669.14729,434.2030088207662,957.2439532462612,2009-07-01,3
Natural Gas,2009,8,963365370.0,109239554.08,886114510.0,47026098478.59,47572113373.24128,435.48432409750166,960.0687409053522,2009-08-01,3
Natural Gas,2009,9,804590200.0,92126617.88000004,730954000.0,38791730955.87,39395219940.814186,427.62038645691536,942.7319039829157,2009-09-01,3
Natural Gas,2009,10,643291440.0,72602725.49,572305430.0,30372251186.76,30809948290.722946,424.36352193095814,935.5518204489904,2009-10-01,4
Natural Gas,2009,11,556588230.0,63285132.0,490216040.0,26015765030.52,26275302947.961777,415.1891940110321,915.3260971167214,2009-11-01,4
Natural Gas,2009,12,631960150.0,71589607.08,556263560.0,29520908296.74,29576476936.502647,413.1392550241477,910.806801626236,2009-12-01,4
Natural Gas,2010,1,657536390.0,74172181.99,582988970.0,30957495842.850002,31046104089.802784,418.5680299116516,922.7750787432271,2010-01-01,1
Natural Gas,2010,2,578586900.0,66197586.61999999,513083910.0,27254426631.81,27305960622.68052,412.4917843217971,909.379387715834,2010-02-01,1
Natural Gas,2010,3,559357210.0,63430047.83000002,489631640.0,26025839467.829998,26384915860.09909,415.96872086260703,917.0446420137035,2010-03-01,1
Natural Gas,2010,4,568662390.0,64642948.84000001,504597780.0,26927365084.5,27110828604.757225,419.3934387470499,924.5947750617463,2010-04-01,2
Natural Gas,2010,5,661511560.0,73662966.14000002,595293290.0,31611583592.85,32166205372.331955,436.6672570745866,962.6766349466336,2010-05-01,2
Natural Gas,2010,6,814245960.0,92268430.66999997,747777740.0,39705694800.72,40401179278.222786,437.86568152132634,965.3186814819161,2010-06-01,2
Natural Gas,2010,7,1019340420.0,114624201.91,943509720.0,50114551654.32,50798926402.85961,443.17801612913854,977.0302543582989,2010-07-01,3
Natural Gas,2010,8,1070189480.0,121150344.26000002,993607540.0,52794312282.420006,53433305575.93396,441.0495562543435,972.3378517183257,2010-08-01,3
Natural Gas,2010,9,809663230.0,93004176.49000001,740053340.0,39332461557.36,40026478346.95433,430.3729128901868,948.8001237577058,2010-09-01,3
Natural Gas,2010,10,676964560.0,77738336.52999999,608011200.0,32294077484.91,33021211030.584335,424.77383109221955,936.4563880259072,2010-10-01,4
Natural Gas,2010,11,598464190.0,69226559.84000002,530745030.0,28189526718.629997,28747060070.750965,415.2605609348875,915.483432637053,2010-11-01,4
Natural Gas,2010,12,679359650.0,77573320.19,603269000.0,32037791469.42,32436489048.415497,418.13975435070904,921.8309024415732,2010-12-01,4
Natural Gas,2011,1,649979540.0,74249523.61,575451400.0,30649751510.19,31034339724.827168,417.97358711467115,921.464570153004,2011-01-01,1
Natural Gas,2011,2,583108030.0,65919732.529999994,516366120.0,27667632517.59,28133336090.949036,426.78170877203706,940.8829551588329,2011-02-01,1
Natural Gas,2011,3,581879920.0,65942195.089999996,513653480.0,27421911412.35,27964656485.260452,424.0783378092495,934.9231035342715,2011-03-01,1
Natural Gas,2011,4,623478920.0,70023510.03999998,557614010.0,29890628146.89,30161705661.041615,430.73684315185216,949.6024444125733,2011-04-01,2
Natural Gas,2011,5,680068290.0,75236961.75,611049380.0,32635996031.789997,33115810535.8582,440.15347995971143,970.3623619191799,2011-05-01,2
Natural Gas,2011,6,811220250.0,90684254.53999998,742609500.0,39767318251.83,40507628221.34309,446.6886608576084,984.7698217266835,2011-06-01,2
Natural Gas,2011,7,1067390850.0,119615782.19000001,987621430.0,52864100181.54,53808416659.83024,449.8437887933543,991.725616773829,2011-07-01,3
Natural Gas,2011,8,1052232680.0,119847965.14,971983730.0,51968031965.25,52838831577.70306,440.8821753125266,971.9688436939962,2011-08-01,3
Natural Gas,2011,9,800000990.0,91732379.00999996,727593450.0,38664504387.42,39413602345.9742,429.6585651798873,947.2252727955796,2011-09-01,3
Natural Gas,2011,10,680471550.0,78813283.77999999,611946360.0,32510528680.77,33070113382.716118,419.60075505835147,925.0518246016417,2011-10-01,4
Natural Gas,2011,11,649140910.0,75436154.55000001,579782040.0,30826574328.719997,31329598325.955624,415.3127702869581,915.5985333746279,2011-11-01,4
Natural Gas,2011,12,733320210.0,86115988.57,655615180.0,34826546892.03,35392556221.287346,410.9870514058868,906.0620535294181,2011-12-01,4
Natural Gas,2012,1,768086880.0,90756400.53999999,690975480.0,36697015918.29,37299752135.90494,410.98756576915406,906.0631874946771,2012-01-01,1
Natural Gas,2012,2,758470620.0,90605398.70000002,686696390.0,36440451497.58,37048140016.94455,408.89550234874184,901.4510244780363,2012-02-01,1
Natural Gas,2012,3,790637900.0,92245843.47999999,718500440.0,38128117406.22,38999709203.441734,422.7801246339879,932.0610627680898,2012-03-01,1
Natural Gas,2012,4,830899200.0,94823828.07,757429320.0,40194261678.6,40804667620.797,430.32082179465,948.6852837284854,2012-04-01,2
Natural Gas,2012,5,936490570.0,107346067.27999999,861639690.0,45726615154.68,46739456554.3418,435.4091187376921,959.902943169116,2012-05-01,2
Natural Gas,2012,6,1009996750.0,115591780.21000002,933205560.0,49522838508.21,50682557892.04401,438.4616086019876,966.6324623239419,2012-06-01,2
Natural Gas,2012,7,1228387950.0,138856105.03,1143533590.0,60684404419.560005,61731362471.177284,444.57074795407925,980.1006709395632,2012-07-01,3
Natural Gas,2012,8,1145321270.0,131729625.76000002,1062781330.0,56399181402.299995,57431532710.155914,435.98038314320576,961.1623526775114,2012-08-01,3
Natural Gas,2012,9,928188440.0,108006619.95000005,853960330.0,45317310763.02,46247279487.46036,428.1893045895687,943.9861408981632,2012-09-01,3
Natural Gas,2012,10,789104350.0,91720449.72,716274140.0,38010919900.23,38729262345.53779,422.25329753363303,930.8996197426475,2012-10-01,4
Natural Gas,2012,11,696501550.0,80165319.34,625483140.0,33193252790.489998,33642149164.60566,419.65964137086985,925.1816453662198,2012-11-01,4
Natural Gas,2012,12,722536690.0,83984349.76999998,645056200.0,34231779832.77,34565174845.853584,411.56685668834695,907.3402922551297,2012-12-01,4
Natural Gas,2013,1,759435640.0,88554002.29999998,682718910.0,36313839957.36,36866445071.276695,416.3159666841699,917.810180151921,2013-01-01,1
Natural Gas,2013,2,682091210.0,80278026.75999999,612923390.0,32598614319.84,33045039599.077106,411.6324345872239,907.4848652909939,2013-02-01,1
Natural Gas,2013,3,727762670.0,84720151.89,652542410.0,34710863738.49,35227936370.5944,415.81531176117437,916.706436308685,2013-03-01,1
Natural Gas,2013,4,682216930.0,78031441.26,610042840.0,32451505606.59,32798747375.16121,420.3273301831771,926.6536321218323,2013-04-01,2
Natural Gas,2013,5,735007000.0,83810255.84999998,662383760.0,35231477572.71,35953600794.50393,428.9880806336178,945.7471225648738,2013-05-01,2
Natural Gas,2013,6,864081270.0,99609096.73,791523800.0,42079808475.63,42968639087.41499,431.3726406322668,951.0041235378953,2013-06-01,2
Natural Gas,2013,7,1054947600.0,120764560.05999999,974281370.0,51786128437.200005,52846883436.9206,437.60258316400484,964.7386548433651,2013-07-01,3
Natural Gas,2013,8,1041221440.0,121149706.97,961058290.0,51082267236.39,52079798287.81832,429.8796884479028,947.7127611522466,2013-08-01,3
Natural Gas,2013,9,879794700.0,102057186.86000001,805025460.0,42793698898.11,43754217171.651276,428.722547797368,945.1617288740775,2013-09-01,3
Natural Gas,2013,10,760754030.0,88581811.49999999,686862630.0,36514480114.26,37340760571.04849,421.53981656887316,929.3266796077378,2013-10-01,4
Natural Gas,2013,11,725600260.0,84281970.81,649848380.0,34558477479.09,35068132927.53558,416.08107392969,917.2923355853945,2013-11-01,4
Natural Gas,2013,12,805040970.0,92931497.03999999,723159100.0,38455673141.37,38992383194.86535,419.58199788906956,925.0104725462428,2013-12-01,4
Natural Gas,2014,1,802350430.0,91055705.75999996,712678740.0,37974200767.23,38211562297.27475,419.65038849944074,925.1612464858671,2014-01-01,1
Natural Gas,2014,2,665831960.0,75938477.94,595048740.0,31623731687.34,31859090261.120117,419.5381725492629,924.9138552021051,2014-02-01,1
Natural Gas,2014,3,681183460.0,78145897.15000004,606391540.0,32226825694.95,32574977830.14451,416.84821619767524,918.9835774293949,2014-03-01,1
Natural Gas,2014,4,663335420.0,76776628.78,594396870.0,31716904722.75,32425085905.921852,422.33015985677736,931.0690704202514,2014-04-01,2
Natural Gas,2014,5,769257950.0,89113838.22000001,699252980.0,37387511068.11,38028166452.83359,426.73693797086213,940.7842534505627,2014-05-01,2
Natural Gas,2014,6,845444810.0,98461352.01000004,775844180.0,41542645557.96,42225212719.67785,428.8506287765511,945.4440962007847,2014-06-01,2
Natural Gas,2014,7,982069320.0,115074394.0,907334300.0,48221088989.16,49236229592.61968,427.864339590784,943.2697230618426,2014-07-01,3
Natural Gas,2014,8,1041682600.0,122341178.82000001,964297290.0,51227022931.98,52415558740.159294,428.4375812438268,944.5334916101406,2014-08-01,3
Natural Gas,2014,9,903002500.0,106575204.44,831000320.0,44150854080.93,45155247159.05843,423.69374186356885,934.0752233124239,2014-09-01,3
Natural Gas,2014,10,832940540.0,97677414.1,758916620.0,40323595550.61,41126105349.6388,421.04007081447503,928.2249401175917,2014-10-01,4
Natural Gas,2014,11,726090490.0,84348671.98,653312910.0,34717613871.0,35187975303.223495,417.1728431191774,919.6992499405385,2014-11-01,4
Natural Gas,2014,12,773196300.0,91032583.33000004,696044140.0,36989144774.94,37520783251.95195,412.16871892931186,908.667157751561,2014-12-01,4
Natural Gas,2015,1,851330830.0,101685693.39999999,769692070.0,43221615575.61,43022643166.16729,423.09435799320903,932.7538216318287,2015-01-01,1
Natural Gas,2015,2,773699260.0,91308165.97000003,698386750.0,37704603681.27,37452209161.03942,410.1737096914708,904.2689603858165,2015-02-01,1
Natural Gas,2015,3,843174700.0,99421048.81999998,760273750.0,40586406628.74,41213999799.99416,414.5399821179856,913.894844577311,2015-03-01,1
Natural Gas,2015,4,791435890.0,92804283.72,716048790.0,38340930175.950005,38979724918.86706,420.0207507281977,925.9777470553847,2015-04-01,2
Natural Gas,2015,5,867467470.0,101514408.81000002,792117050.0,42460977276.09,43612134572.98425,429.6152150638156,947.1297031296879,2015-05-01,2
Natural Gas,2015,6,1032507620.0,121475594.53999999,955052630.0,51409124464.2,52728346427.17736,434.0653497259876,956.9404700059123,2015-06-01,2
Natural Gas,2015,7,1207942050.0,141116761.00000003,1122692720.0,59911919887.71,61153200831.396866,433.35178895862595,955.3673539381869,2015-07-01,3
Natural Gas,2015,8,1187682500.0,139081507.13,1101368010.0,58730732724.93,60534630013.53488,435.2457149961205,959.5427032804473,2015-08-01,3
Natural Gas,2015,9,1043532680.0,123033885.50000003,962754720.0,51505151869.560005,53003411666.06751,430.80336324148277,949.7490946021729,2015-09-01,3
Natural Gas,2015,10,934255080.0,110003243.36999999,853009520.0,45604758527.25,47014814904.43276,427.39480640854094,942.2345902082694,2015-10-01,4
Natural Gas,2015,11,873578710.0,102234515.36000001,793542440.0,42557325489.600006,43418971745.41895,424.69973660585214,936.2930393212616,2015-11-01,4
Natural Gas,2015,12,919290250.0,109774889.07999998,835391080.0,44952826746.0,46052771493.02654,419.52009133404766,924.8739933550415,2015-12-01,4
Natural Gas,2016,1,917989300.0,110042022.24000001,812733330.0,43268398531.92,44045939886.57984,400.2647260563451,882.4236150638185,2016-01-01,1
Natural Gas,2016,2,821866480.0,98550536.92000003,726488350.0,38554907885.25,39343750544.19549,399.22411154526134,880.1294763126832,2016-02-01,1
Natural Gas,2016,3,882544280.0,103888185.60999998,784516620.0,41634461540.4,42778013978.02688,411.76976695518675,907.7876282294047,2016-03-01,1
Natural Gas,2016,4,850450200.0,98874255.86999997,759074050.0,40284352779.9,41225907679.1929,416.9528995838592,919.2143624225761,2016-04-01,2
Natural Gas,2016,5,941473360.0,110428288.56999998,846214150.0,44908786075.8,46132754929.07491,417.7621108365867,920.9983495503391,2016-05-01,2
Natural Gas,2016,6,1116901740.0,131393065.04,1017371660.0,53992053145.74,55377933728.95364,421.467706169233,929.1677050206911,2016-06-01,2
Natural Gas,2016,7,1301690830.0,151551421.36000004,1195626400.0,63605876767.47,65033519680.963066,429.11850708730987,946.0346607246834,2016-07-01,3
Natural Gas,2016,8,1318920710.0,154757217.42,1210278530.0,64229641062.45,65728114864.17178,424.71760580826674,936.3324337649049,2016-08-01,3
Natural Gas,2016,9,1063639960.0,125600677.44000001,965128150.0,51219595095.57,52637405170.37447,419.0853603916236,923.9155855193735,2016-09-01,3
Natural Gas,2016,10,881413940.0,102896267.54999998,786124490.0,41721984584.4,42666948351.36958,414.6598255435903,914.1590513933992,2016-10-01,4
Natural Gas,2016,11,794877990.0,93940267.27999999,701797090.0,37269089927.130005,38092270226.33033,405.4945906507999,893.9533745487536,2016-11-01,4
Natural Gas,2016,12,811611160.0,96362026.78999996,709860530.0,37566699853.38,38288393110.25353,397.33901813517,875.9735993807959,2016-12-01,4
Natural Gas,2017,1,791598750.0,91442076.56,686590400.0,42511278879.54,41178271545.231606,450.32082706709264,992.7772953521124,2017-01-01,1
Natural Gas,2017,2,687597340.0,81038331.46000004,592849850.0,36537308015.55,35412425023.37991,436.98363953679427,963.3741317228167,2017-02-01,1
Natural Gas,2017,3,815682430.0,94704026.97999999,714369850.0,45069911584.38,43143951139.06712,455.5661730010536,1004.3411849981228,2017-03-01,1
Natural Gas,2017,4,754079450.0,86152716.03999999,661265460.0,41581143809.64,39825158764.4837,462.26237076487774,1019.1036225882496,2017-04-01,2
Natural Gas,2017,5,840230960.0,96775953.14,746792630.0,47036567862.84,45171289529.932365,466.7615049431314,1029.0224137976275,2017-05-01,2
Natural Gas,2017,6,995463320.0,115872590.30000001,899023820.0,56853252674.04,54574446122.67668,470.9866758081499,1038.3372254866474,2017-06-01,2
Natural Gas,2017,7,1232503850.0,144488104.53,1129088620.0,72412899044.04001,68643720764.22988,475.0821597910672,1047.366129475387,2017-07-01,3
Natural Gas,2017,8,1182908760.0,139399980.83,1082454660.0,68908514944.17,65423838032.49457,469.32458414237334,1034.6729782002762,2017-08-01,3
Natural Gas,2017,9,1003637250.0,116529614.87999998,906671480.0,57677117722.44,54359329748.724686,466.4851059938961,1028.4130646741435,2017-09-01,3
Natural Gas,2017,10,907796220.0,105813849.62000002,810761690.0,51161056975.05,48705878805.49523,460.29776801815996,1014.7724593728354,2017-10-01,4
Natural Gas,2017,11,798851460.0,92584619.45999998,700711620.0,44419251148.05,42510912639.40368,459.15739447165936,1012.2583918522203,2017-11-01,4
Natural Gas,2017,12,920933800.0,106143485.09,810678250.0,51041219236.56,48837406251.9648,460.1074310924983,1014.3528425865218,2017-12-01,4
Nuclear,2001,1,0.0,68707077.0,0.0,0.0,0.0,0.0,0.0,2001-01-01,1
Nuclear,2001,2,0.0,61272407.0,0.0,0.0,0.0,0.0,0.0,2001-02-01,1
Nuclear,2001,3,0.0,62140712.0,0.0,0.0,0.0,0.0,0.0,2001-03-01,1
Nuclear,2001,4,0.0,56003026.0,0.0,0.0,0.0,0.0,0.0,2001-04-01,2
Nuclear,2001,5,0.0,61512445.0,0.0,0.0,0.0,0.0,0.0,2001-05-01,2
Nuclear,2001,6,0.0,68023098.0,0.0,0.0,0.0,0.0,0.0,2001-06-01,2
Nuclear,2001,7,0.0,69166040.0,0.0,0.0,0.0,0.0,0.0,2001-07-01,3
Nuclear,2001,8,0.0,68389496.0,0.0,0.0,0.0,0.0,0.0,2001-08-01,3
Nuclear,2001,9,0.0,63378451.0,0.0,0.0,0.0,0.0,0.0,2001-09-01,3
Nuclear,2001,10,0.0,60460967.0,0.0,0.0,0.0,0.0,0.0,2001-10-01,4
Nuclear,2001,11,0.0,62341711.0,0.0,0.0,0.0,0.0,0.0,2001-11-01,4
Nuclear,2001,12,0.0,67430878.0,0.0,0.0,0.0,0.0,0.0,2001-12-01,4
Nuclear,2002,1,0.0,70925863.0,0.0,0.0,0.0,0.0,0.0,2002-01-01,1
Nuclear,2002,2,0.0,61658274.0,0.0,0.0,0.0,0.0,0.0,2002-02-01,1
Nuclear,2002,3,0.0,63040647.0,0.0,0.0,0.0,0.0,0.0,2002-03-01,1
Nuclear,2002,4,0.0,58437062.0,0.0,0.0,0.0,0.0,0.0,2002-04-01,2
Nuclear,2002,5,0.0,63032192.0,0.0,0.0,0.0,0.0,0.0,2002-05-01,2
Nuclear,2002,6,0.0,66371896.0,0.0,0.0,0.0,0.0,0.0,2002-06-01,2
Nuclear,2002,7,0.0,70420827.0,0.0,0.0,0.0,0.0,0.0,2002-07-01,3
Nuclear,2002,8,0.0,70777688.0,0.0,0.0,0.0,0.0,0.0,2002-08-01,3
Nuclear,2002,9,0.0,64480790.0,0.0,0.0,0.0,0.0,0.0,2002-09-01,3
Nuclear,2002,10,0.0,60493052.0,0.0,0.0,0.0,0.0,0.0,2002-10-01,4
Nuclear,2002,11,0.0,61520324.0,0.0,0.0,0.0,0.0,0.0,2002-11-01,4
Nuclear,2002,12,0.0,68905472.0,0.0,0.0,0.0,0.0,0.0,2002-12-01,4
Nuclear,2003,1,0.0,69211084.0,0.0,0.0,0.0,0.0,0.0,2003-01-01,1
Nuclear,2003,2,0.0,60941869.0,0.0,0.0,0.0,0.0,0.0,2003-02-01,1
Nuclear,2003,3,0.0,59933261.0,0.0,0.0,0.0,0.0,0.0,2003-03-01,1
Nuclear,2003,4,0.0,56775591.0,0.0,0.0,0.0,0.0,0.0,2003-04-01,2
Nuclear,2003,5,0.0,62201960.0,0.0,0.0,0.0,0.0,0.0,2003-05-01,2
Nuclear,2003,6,0.0,64180727.0,0.0,0.0,0.0,0.0,0.0,2003-06-01,2
Nuclear,2003,7,0.0,69652754.0,0.0,0.0,0.0,0.0,0.0,2003-07-01,3
Nuclear,2003,8,0.0,69023878.0,0.0,0.0,0.0,0.0,0.0,2003-08-01,3
Nuclear,2003,9,0.0,63583645.0,0.0,0.0,0.0,0.0,0.0,2003-09-01,3
Nuclear,2003,10,0.0,60016207.0,0.0,0.0,0.0,0.0,0.0,2003-10-01,4
Nuclear,2003,11,0.0,59600020.0,0.0,0.0,0.0,0.0,0.0,2003-11-01,4
Nuclear,2003,12,0.0,68611699.0,0.0,0.0,0.0,0.0,0.0,2003-12-01,4
Nuclear,2004,1,0.0,70806160.0,0.0,0.0,0.0,0.0,0.0,2004-01-01,1
Nuclear,2004,2,0.0,64101949.0,0.0,0.0,0.0,0.0,0.0,2004-02-01,1
Nuclear,2004,3,0.0,63285116.0,0.0,0.0,0.0,0.0,0.0,2004-03-01,1
Nuclear,2004,4,0.0,58620255.0,0.0,0.0,0.0,0.0,0.0,2004-04-01,2
Nuclear,2004,5,0.0,64917412.0,0.0,0.0,0.0,0.0,0.0,2004-05-01,2
Nuclear,2004,6,0.0,67734073.0,0.0,0.0,0.0,0.0,0.0,2004-06-01,2
Nuclear,2004,7,0.0,71975040.0,0.0,0.0,0.0,0.0,0.0,2004-07-01,3
Nuclear,2004,8,0.0,71068483.0,0.0,0.0,0.0,0.0,0.0,2004-08-01,3
Nuclear,2004,9,0.0,65932057.0,0.0,0.0,0.0,0.0,0.0,2004-09-01,3
Nuclear,2004,10,0.0,62530352.0,0.0,0.0,0.0,0.0,0.0,2004-10-01,4
