"fuel category","generation (M MWh)","hovertext","date"
"Total",313.98488070499997,"313 Million MWh","2007-11-01"
"Total",346.1332236769997,"346 Million MWh","2007-12-01"
"Total",362.95409118099997,"362 Million MWh","2008-01-01"
"Total",325.0958253949999,"325 Million MWh","2008-02-01"
"Total",324.61947556399997,"324 Million MWh","2008-03-01"
"Total",305.85638591199984,"305 Million MWh","2008-04-01"
"Total",325.2351258360002,"325 Million MWh","2008-05-01"
"Total",373.0978783940003,"373 Million MWh","2008-06-01"
"Total",402.8887975119999,"402 Million MWh","2008-07-01"
"Total",388.9759500259998,"388 Million MWh","2008-08-01"
"Total",338.04717944000004,"338 Million MWh","2008-09-01"
"Total",318.54074143400004,"318 Million MWh","2008-10-01"
"Total",310.036801621,"310 Million MWh","2008-11-01"
"Total",343.88387903499984,"343 Million MWh","2008-12-01"
"Total",354.9899425299999,"354 Million MWh","2009-01-01"
"Total",300.885142542,"300 Million MWh","2009-02-01"
"Total",310.60020878599994,"310 Million MWh","2009-03-01"
"Total",289.53414918899983,"289 Million MWh","2009-04-01"
"Total",311.30278735499985,"311 Million MWh","2009-05-01"
"Total",347.655331355,"347 Million MWh","2009-06-01"
"Total",372.5013463620001,"372 Million MWh","2009-07-01"
"Total",381.1848951999998,"381 Million MWh","2009-08-01"
"Total",327.3336968459999,"327 Million MWh","2009-09-01"
"Total",306.9473415309999,"306 Million MWh","2009-10-01"
"Total",296.5900737820004,"296 Million MWh","2009-11-01"
"Total",350.4443162089999,"350 Million MWh","2009-12-01"
"Total",360.87085405500017,"360 Million MWh","2010-01-01"
"Total",319.66537321700014,"319 Million MWh","2010-02-01"
"Total",312.06063838500006,"312 Million MWh","2010-03-01"
"Total",287.3959351970002,"287 Million MWh","2010-04-01"
"Total",327.87189892899994,"327 Million MWh","2010-05-01"
"Total",375.68379356899993,"375 Million MWh","2010-06-01"
"Total",409.60412213600034,"409 Million MWh","2010-07-01"
"Total",408.7204032090002,"408 Million MWh","2010-08-01"
"Total",345.8594152439999,"345 Million MWh","2010-09-01"
"Total",307.79571390099994,"307 Million MWh","2010-10-01"
"Total",305.8746849269999,"305 Million MWh","2010-11-01"
"Total",362.0106174519998,"362 Million MWh","2010-12-01"
"Total",362.318589743,"362 Million MWh","2011-01-01"
"Total",312.318025548,"312 Million MWh","2011-02-01"
"Total",318.03536102000004,"318 Million MWh","2011-03-01"
"Total",301.25793953399995,"301 Million MWh","2011-04-01"
"Total",322.9524596219998,"322 Million MWh","2011-05-01"
"Total",366.51024508599994,"366 Million MWh","2011-06-01"
"Total",417.45781936999987,"417 Million MWh","2011-07-01"
"Total",405.3851179319999,"405 Million MWh","2011-08-01"
"Total",337.518462095,"337 Million MWh","2011-09-01"
"Total",308.389756407,"308 Million MWh","2011-10-01"
"Total",303.802879387,"303 Million MWh","2011-11-01"
"Total",335.193169891,"335 Million MWh","2011-12-01"
"Total",339.13659242999995,"339 Million MWh","2012-01-01"
"Total",309.2501919780002,"309 Million MWh","2012-02-01"
"Total",308.9030102899999,"308 Million MWh","2012-03-01"
"Total",295.08880680799996,"295 Million MWh","2012-04-01"
"Total",336.3284020229999,"336 Million MWh","2012-05-01"
"Total",360.56677453300006,"360 Million MWh","2012-06-01"
"Total",414.39070628299993,"414 Million MWh","2012-07-01"
"Total",395.4472952259999,"395 Million MWh","2012-08-01"
"Total",334.3809363320001,"334 Million MWh","2012-09-01"
"Total",311.44395836100006,"311 Million MWh","2012-10-01"
"Total",305.7099318510001,"305 Million MWh","2012-11-01"
"Total",334.34141184799984,"334 Million MWh","2012-12-01"
"Total",348.8019933610001,"348 Million MWh","2013-01-01"
"Total",309.57978970599993,"309 Million MWh","2013-02-01"
"Total",325.2459711769999,"325 Million MWh","2013-03-01"
"Total",299.21109962900005,"299 Million MWh","2013-04-01"
"Total",322.0297442090001,"322 Million MWh","2013-05-01"
"Total",356.7038081509998,"356 Million MWh","2013-06-01"
"Total",394.7131827870002,"394 Million MWh","2013-07-01"
"Total",385.148727118,"385 Million MWh","2013-08-01"
"Total",340.814572925,"340 Million MWh","2013-09-01"
"Total",314.77837152000006,"314 Million MWh","2013-10-01"
"Total",314.38156684899997,"314 Million MWh","2013-11-01"
"Total",352.8363648470001,"352 Million MWh","2013-12-01"
"Total",376.79022535900003,"376 Million MWh","2014-01-01"
"Total",324.19848568400016,"324 Million MWh","2014-02-01"
"Total",331.63070505400015,"331 Million MWh","2014-03-01"
"Total",297.1121777949999,"297 Million MWh","2014-04-01"
"Total",323.8014463449999,"323 Million MWh","2014-05-01"
"Total",356.7560915320001,"356 Million MWh","2014-06-01"
"Total",385.47903666000025,"385 Million MWh","2014-07-01"
"Total",384.14830817200016,"384 Million MWh","2014-08-01"
"Total",339.7116431369998,"339 Million MWh","2014-09-01"
"Total",314.3534791470001,"314 Million MWh","2014-10-01"
"Total",317.3392436760001,"317 Million MWh","2014-11-01"
"Total",336.7572803750001,"336 Million MWh","2014-12-01"
"Total",352.86561051899986,"352 Million MWh","2015-01-01"
"Total",329.9890375949998,"329 Million MWh","2015-02-01"
"Total",323.23928159499997,"323 Million MWh","2015-03-01"
"Total",293.20438275500004,"293 Million MWh","2015-04-01"
"Total",320.88381806399985,"320 Million MWh","2015-05-01"
"Total",360.2571960219999,"360 Million MWh","2015-06-01"
"Total",398.83904470799996,"398 Million MWh","2015-07-01"
"Total",391.33146844199996,"391 Million MWh","2015-08-01"
"Total",348.98693430500003,"348 Million MWh","2015-09-01"
"Total",311.22020062700005,"311 Million MWh","2015-10-01"
"Total",298.8159179000001,"298 Million MWh","2015-11-01"
"Total",322.6719205650001,"322 Million MWh","2015-12-01"
"Total",352.4814225869999,"352 Million MWh","2016-01-01"
"Total",313.6603248389999,"313 Million MWh","2016-02-01"
"Total",304.3657113019999,"304 Million MWh","2016-03-01"
"Total",292.86862124899983,"292 Million MWh","2016-04-01"
"Total",316.7546341020002,"316 Million MWh","2016-05-01"
"Total",367.7521409870001,"367 Million MWh","2016-06-01"
"Total",411.47467786700014,"411 Million MWh","2016-07-01"
"Total",409.67119663100016,"409 Million MWh","2016-08-01"
"Total",351.45869802400034,"351 Million MWh","2016-09-01"
"Total",312.9178103790002,"312 Million MWh","2016-10-01"
"Total",297.0166470160001,"297 Million MWh","2016-11-01"
"Total",345.61084153699977,"345 Million MWh","2016-12-01"
"Total",295.60039348199996,"295 Million MWh","2017-01-01"
"Total",245.81287885200004,"245 Million MWh","2017-02-01"
"Total",265.541474303,"265 Million MWh","2017-03-01"
"Total",242.43432219800016,"242 Million MWh","2017-04-01"
"Total",268.31643186300016,"268 Million MWh","2017-05-01"
"Total",302.329563958,"302 Million MWh","2017-06-01"
"Total",343.52756228000004,"343 Million MWh","2017-07-01"
"Total",330.36341915900005,"330 Million MWh","2017-08-01"
"Total",284.938468976,"284 Million MWh","2017-09-01"
"Total",268.39477149399994,"268 Million MWh","2017-10-01"
"Total",260.11503008499994,"260 Million MWh","2017-11-01"
"Total",298.13460720499995,"298 Million MWh","2017-12-01"
