nerc,fuel category,year,month,active capacity,possible gen,datetime
MRO,Natural Gas,2005,7,14606.4,10867161.6,2005-07-01
MRO,Natural Gas,2005,8,14606.4,10867161.6,2005-08-01
MRO,Natural Gas,2005,9,14606.4,10516608.0,2005-09-01
MRO,Natural Gas,2005,10,14606.4,10867161.6,2005-10-01
MRO,Natural Gas,2005,11,14606.4,10516608.0,2005-11-01
MRO,Natural Gas,2005,12,14606.4,10867161.6,2005-12-01
MRO,Natural Gas,2006,1,14606.4,10867161.6,2006-01-01
MRO,Natural Gas,2006,2,14606.4,9815500.8,2006-02-01
MRO,Natural Gas,2006,3,14606.4,10867161.6,2006-03-01
MRO,Natural Gas,2006,4,14606.4,10516608.0,2006-04-01
MRO,Natural Gas,2006,5,14606.4,10867161.6,2006-05-01
MRO,Natural Gas,2006,6,14609.4,10518768.0,2006-06-01
MRO,Natural Gas,2006,7,15232.9,11333277.6,2006-07-01
MRO,Natural Gas,2006,8,15232.9,11333277.6,2006-08-01
MRO,Natural Gas,2006,9,15232.9,10967688.0,2006-09-01
MRO,Natural Gas,2006,10,15232.9,11333277.6,2006-10-01
MRO,Natural Gas,2006,11,15232.9,10967688.0,2006-11-01
MRO,Natural Gas,2006,12,15232.9,11333277.6,2006-12-01
MRO,Natural Gas,2007,1,15154.5,11274948.0,2007-01-01
MRO,Natural Gas,2007,2,15154.5,10183824.0,2007-02-01
MRO,Natural Gas,2007,3,15154.5,11274948.0,2007-03-01
MRO,Natural Gas,2007,4,15215.0,10954800.0,2007-04-01
MRO,Natural Gas,2007,5,15384.2,11445844.8,2007-05-01
MRO,Natural Gas,2007,6,15384.2,11076624.0,2007-06-01
MRO,Natural Gas,2007,7,15384.2,11445844.8,2007-07-01
MRO,Natural Gas,2007,8,15506.2,11536612.8,2007-08-01
MRO,Natural Gas,2007,9,15506.2,11164464.0,2007-09-01
MRO,Natural Gas,2007,10,15506.2,11536612.8,2007-10-01
MRO,Natural Gas,2007,11,15506.2,11164464.0,2007-11-01
MRO,Natural Gas,2007,12,15502.6,11533934.4,2007-12-01
MRO,Natural Gas,2008,1,15502.6,11533934.4,2008-01-01
MRO,Natural Gas,2008,2,15502.6,10789809.6,2008-02-01
MRO,Natural Gas,2008,3,15502.6,11533934.4,2008-03-01
MRO,Natural Gas,2008,4,15849.4,11411568.0,2008-04-01
MRO,Natural Gas,2008,5,16493.4,12271089.6,2008-05-01
MRO,Natural Gas,2008,6,16493.4,11875248.0,2008-06-01
MRO,Natural Gas,2008,7,16588.4,12341769.6,2008-07-01
MRO,Natural Gas,2008,8,16588.4,12341769.6,2008-08-01
MRO,Natural Gas,2008,9,16588.4,11943648.0,2008-09-01
MRO,Natural Gas,2008,10,16588.4,12341769.6,2008-10-01
MRO,Natural Gas,2008,11,16588.4,11943648.0,2008-11-01
MRO,Natural Gas,2008,12,16588.4,12341769.6,2008-12-01
MRO,Natural Gas,2009,1,16588.4,12341769.6,2009-01-01
MRO,Natural Gas,2009,2,16581.0,11142432.0,2009-02-01
MRO,Natural Gas,2009,3,16581.0,12336264.0,2009-03-01
MRO,Natural Gas,2009,4,16581.0,11938320.0,2009-04-01
MRO,Natural Gas,2009,5,17002.2,12649636.8,2009-05-01
MRO,Natural Gas,2009,6,17002.2,12241584.0,2009-06-01
MRO,Natural Gas,2009,7,17193.5,12791964.0,2009-07-01
MRO,Natural Gas,2009,8,17193.5,12791964.0,2009-08-01
MRO,Natural Gas,2009,9,17193.5,12379320.0,2009-09-01
MRO,Natural Gas,2009,10,17193.5,12791964.0,2009-10-01
MRO,Natural Gas,2009,11,17188.0,12375360.0,2009-11-01
MRO,Natural Gas,2009,12,17188.0,12787872.0,2009-12-01
MRO,Natural Gas,2010,1,17165.5,12771132.0,2010-01-01
MRO,Natural Gas,2010,2,17165.5,11535216.0,2010-02-01
MRO,Natural Gas,2010,3,17165.5,12771132.0,2010-03-01
MRO,Natural Gas,2010,4,17165.5,12359160.0,2010-04-01
MRO,Natural Gas,2010,5,16965.5,12622332.0,2010-05-01
MRO,Natural Gas,2010,6,16967.8,12216816.0,2010-06-01
MRO,Natural Gas,2010,7,16967.8,12624043.2,2010-07-01
MRO,Natural Gas,2010,8,16967.8,12624043.2,2010-08-01
MRO,Natural Gas,2010,9,16967.8,12216816.0,2010-09-01
MRO,Natural Gas,2010,10,16967.8,12624043.2,2010-10-01
MRO,Natural Gas,2010,11,16967.8,12216816.0,2010-11-01
MRO,Natural Gas,2010,12,16949.7,12610576.8,2010-12-01
MRO,Natural Gas,2011,1,16949.7,12610576.8,2011-01-01
MRO,Natural Gas,2011,2,16949.7,11390198.4,2011-02-01
MRO,Natural Gas,2011,3,16944.7,12606856.8,2011-03-01
MRO,Natural Gas,2011,4,16944.7,12200184.0,2011-04-01
MRO,Natural Gas,2011,5,16944.7,12606856.8,2011-05-01
MRO,Natural Gas,2011,6,17002.1,12241512.0,2011-06-01
MRO,Natural Gas,2011,7,17002.1,12649562.4,2011-07-01
MRO,Natural Gas,2011,8,17002.1,12649562.4,2011-08-01
MRO,Natural Gas,2011,9,17002.1,12241512.0,2011-09-01
MRO,Natural Gas,2011,10,17001.0,12648744.0,2011-10-01
MRO,Natural Gas,2011,11,16981.0,12226320.0,2011-11-01
MRO,Natural Gas,2011,12,16981.0,12633864.0,2011-12-01
MRO,Natural Gas,2012,1,16981.0,12633864.0,2012-01-01
MRO,Natural Gas,2012,2,16971.0,11811816.0,2012-02-01
MRO,Natural Gas,2012,3,16971.0,12626424.0,2012-03-01
MRO,Natural Gas,2012,4,16971.0,12219120.0,2012-04-01
MRO,Natural Gas,2012,5,16971.0,12626424.0,2012-05-01
MRO,Natural Gas,2012,6,16971.0,12219120.0,2012-06-01
MRO,Natural Gas,2012,7,16971.0,12626424.0,2012-07-01
MRO,Natural Gas,2012,8,17295.0,12867480.0,2012-08-01
MRO,Natural Gas,2012,9,17295.0,12452400.0,2012-09-01
MRO,Natural Gas,2012,10,17295.0,12867480.0,2012-10-01
MRO,Natural Gas,2012,11,17295.0,12452400.0,2012-11-01
MRO,Natural Gas,2012,12,17295.0,12867480.0,2012-12-01
MRO,Natural Gas,2013,1,17263.5,12844044.0,2013-01-01
MRO,Natural Gas,2013,2,17271.3,11606313.6,2013-02-01
MRO,Natural Gas,2013,3,17271.3,12849847.2,2013-03-01
MRO,Natural Gas,2013,4,17353.5,12494520.0,2013-04-01
MRO,Natural Gas,2013,5,17344.4,12904233.6,2013-05-01
MRO,Natural Gas,2013,6,17342.2,12486384.0,2013-06-01
MRO,Natural Gas,2013,7,17337.2,12898876.8,2013-07-01
MRO,Natural Gas,2013,8,17337.2,12898876.8,2013-08-01
MRO,Natural Gas,2013,9,17397.7,12526344.0,2013-09-01
MRO,Natural Gas,2013,10,17395.2,12942028.8,2013-10-01
MRO,Natural Gas,2013,11,17455.7,12568104.0,2013-11-01
MRO,Natural Gas,2013,12,17455.7,12987040.8,2013-12-01
MRO,Natural Gas,2014,1,17510.2,13027588.8,2014-01-01
MRO,Natural Gas,2014,2,17570.7,11807510.4,2014-02-01
MRO,Natural Gas,2014,3,17596.5,13091796.0,2014-03-01
MRO,Natural Gas,2014,4,17596.5,12669480.0,2014-04-01
MRO,Natural Gas,2014,5,17596.5,13091796.0,2014-05-01
MRO,Natural Gas,2014,6,17604.5,12675240.0,2014-06-01
MRO,Natural Gas,2014,7,17600.6,13094846.4,2014-07-01
MRO,Natural Gas,2014,8,17688.6,13160318.4,2014-08-01
MRO,Natural Gas,2014,9,17688.6,12735792.0,2014-09-01
MRO,Natural Gas,2014,10,17688.6,13160318.4,2014-10-01
MRO,Natural Gas,2014,11,17688.6,12735792.0,2014-11-01
MRO,Natural Gas,2014,12,17688.6,13160318.4,2014-12-01
MRO,Natural Gas,2015,1,17809.6,13250342.4,2015-01-01
MRO,Natural Gas,2015,2,17809.6,11968051.2,2015-02-01
MRO,Natural Gas,2015,3,17809.6,13250342.4,2015-03-01
MRO,Natural Gas,2015,4,17809.6,12822912.0,2015-04-01
MRO,Natural Gas,2015,5,17737.6,13196774.4,2015-05-01
MRO,Natural Gas,2015,6,17737.6,12771072.0,2015-06-01
MRO,Natural Gas,2015,7,17737.6,13196774.4,2015-07-01
MRO,Natural Gas,2015,8,17737.6,13196774.4,2015-08-01
MRO,Natural Gas,2015,9,17737.6,12771072.0,2015-09-01
MRO,Natural Gas,2015,10,17737.6,13196774.4,2015-10-01
MRO,Natural Gas,2015,11,17737.6,12771072.0,2015-11-01
MRO,Natural Gas,2015,12,17737.6,13196774.4,2015-12-01
MRO,Natural Gas,2016,1,17737.6,13196774.4,2016-01-01
MRO,Natural Gas,2016,2,17737.6,12345369.6,2016-02-01
MRO,Natural Gas,2016,3,17737.6,13196774.4,2016-03-01
MRO,Natural Gas,2016,4,17756.2,12784464.0,2016-04-01
MRO,Natural Gas,2016,5,17755.8,13210315.2,2016-05-01
MRO,Natural Gas,2016,6,17755.8,12784176.0,2016-06-01
MRO,Natural Gas,2016,7,17723.9,13186581.6,2016-07-01
MRO,Natural Gas,2016,8,17723.9,13186581.6,2016-08-01
MRO,Natural Gas,2016,9,17762.4,12788928.0,2016-09-01
MRO,Natural Gas,2016,10,17718.8,13182787.2,2016-10-01
MRO,Natural Gas,2016,11,17718.8,12757536.0,2016-11-01
MRO,Natural Gas,2016,12,17718.8,13182787.2,2016-12-01
MRO,Natural Gas,2017,1,17830.4,13265817.6,2017-01-01
MRO,Natural Gas,2017,2,17830.4,11982028.8,2017-02-01
MRO,Natural Gas,2017,3,17830.4,13265817.6,2017-03-01
MRO,Natural Gas,2017,4,18536.3,13346136.0,2017-04-01
MRO,Natural Gas,2017,5,18657.3,13881031.2,2017-05-01
MRO,Natural Gas,2017,6,18591.1,13385592.0,2017-06-01
MRO,Natural Gas,2017,7,18472.0,13743168.0,2017-07-01
MRO,Natural Gas,2017,8,18472.0,13743168.0,2017-08-01
MRO,Natural Gas,2017,9,18424.4,13265568.0,2017-09-01
MRO,Natural Gas,2017,10,18424.4,13707753.6,2017-10-01
MRO,Natural Gas,2017,11,18424.4,13265568.0,2017-11-01
MRO,Natural Gas,2017,12,18331.3,13638487.2,2017-12-01
MRO,Nuclear,2001,1,4413.8,3283867.2,2001-01-01
MRO,Nuclear,2001,2,4413.8,2966073.6,2001-02-01
MRO,Nuclear,2001,3,4413.8,3283867.2,2001-03-01
MRO,Nuclear,2001,4,4413.8,3177936.0,2001-04-01
MRO,Nuclear,2001,5,4413.8,3283867.2,2001-05-01
MRO,Nuclear,2001,6,4413.8,3177936.0,2001-06-01
MRO,Nuclear,2001,7,4413.8,3283867.2,2001-07-01
MRO,Nuclear,2001,8,4413.8,3283867.2,2001-08-01
MRO,Nuclear,2001,9,4413.8,3177936.0,2001-09-01
MRO,Nuclear,2001,10,4413.8,3283867.2,2001-10-01
MRO,Nuclear,2001,11,4413.8,3177936.0,2001-11-01
MRO,Nuclear,2001,12,4413.8,3283867.2,2001-12-01
MRO,Nuclear,2002,1,4413.8,3283867.2,2002-01-01
MRO,Nuclear,2002,2,4413.8,2966073.6,2002-02-01
MRO,Nuclear,2002,3,4413.8,3283867.2,2002-03-01
MRO,Nuclear,2002,4,4413.8,3177936.0,2002-04-01
MRO,Nuclear,2002,5,4413.8,3283867.2,2002-05-01
MRO,Nuclear,2002,6,4413.8,3177936.0,2002-06-01
MRO,Nuclear,2002,7,4413.8,3283867.2,2002-07-01
MRO,Nuclear,2002,8,4413.8,3283867.2,2002-08-01
MRO,Nuclear,2002,9,4413.8,3177936.0,2002-09-01
MRO,Nuclear,2002,10,4413.8,3283867.2,2002-10-01
MRO,Nuclear,2002,11,4413.8,3177936.0,2002-11-01
MRO,Nuclear,2002,12,4413.8,3283867.2,2002-12-01
MRO,Nuclear,2003,1,4413.8,3283867.2,2003-01-01
MRO,Nuclear,2003,2,4413.8,2966073.6,2003-02-01
MRO,Nuclear,2003,3,4413.8,3283867.2,2003-03-01
MRO,Nuclear,2003,4,4413.8,3177936.0,2003-04-01
MRO,Nuclear,2003,5,4413.8,3283867.2,2003-05-01
MRO,Nuclear,2003,6,4413.8,3177936.0,2003-06-01
MRO,Nuclear,2003,7,4413.8,3283867.2,2003-07-01
MRO,Nuclear,2003,8,4413.8,3283867.2,2003-08-01
MRO,Nuclear,2003,9,4413.8,3177936.0,2003-09-01
MRO,Nuclear,2003,10,4413.8,3283867.2,2003-10-01
MRO,Nuclear,2003,11,4413.8,3177936.0,2003-11-01
MRO,Nuclear,2003,12,4413.8,3283867.2,2003-12-01
MRO,Nuclear,2004,1,4413.8,3283867.2,2004-01-01
MRO,Nuclear,2004,2,4413.8,3072004.8,2004-02-01
MRO,Nuclear,2004,3,4413.8,3283867.2,2004-03-01
MRO,Nuclear,2004,4,4413.8,3177936.0,2004-04-01
MRO,Nuclear,2004,5,4413.8,3283867.2,2004-05-01
MRO,Nuclear,2004,6,4413.8,3177936.0,2004-06-01
MRO,Nuclear,2004,7,4413.8,3283867.2,2004-07-01
MRO,Nuclear,2004,8,4413.8,3283867.2,2004-08-01
MRO,Nuclear,2004,9,4413.8,3177936.0,2004-09-01
MRO,Nuclear,2004,10,4413.8,3283867.2,2004-10-01
MRO,Nuclear,2004,11,4413.8,3177936.0,2004-11-01
MRO,Nuclear,2004,12,4413.8,3283867.2,2004-12-01
MRO,Nuclear,2005,1,4413.8,3283867.2,2005-01-01
MRO,Nuclear,2005,2,4413.8,2966073.6,2005-02-01
MRO,Nuclear,2005,3,4413.8,3283867.2,2005-03-01
MRO,Nuclear,2005,4,4413.8,3177936.0,2005-04-01
MRO,Nuclear,2005,5,4413.8,3283867.2,2005-05-01
MRO,Nuclear,2005,6,4413.8,3177936.0,2005-06-01
MRO,Nuclear,2005,7,4413.8,3283867.2,2005-07-01
MRO,Nuclear,2005,8,4413.8,3283867.2,2005-08-01
MRO,Nuclear,2005,9,4413.8,3177936.0,2005-09-01
MRO,Nuclear,2005,10,4413.8,3283867.2,2005-10-01
MRO,Nuclear,2005,11,4413.8,3177936.0,2005-11-01
MRO,Nuclear,2005,12,4413.8,3283867.2,2005-12-01
MRO,Nuclear,2006,1,4413.8,3283867.2,2006-01-01
MRO,Nuclear,2006,2,4413.8,2966073.6,2006-02-01
MRO,Nuclear,2006,3,4413.8,3283867.2,2006-03-01
MRO,Nuclear,2006,4,4413.8,3177936.0,2006-04-01
MRO,Nuclear,2006,5,4413.8,3283867.2,2006-05-01
MRO,Nuclear,2006,6,4413.8,3177936.0,2006-06-01
MRO,Nuclear,2006,7,4413.8,3283867.2,2006-07-01
MRO,Nuclear,2006,8,4413.8,3283867.2,2006-08-01
MRO,Nuclear,2006,9,4413.8,3177936.0,2006-09-01
MRO,Nuclear,2006,10,4413.8,3283867.2,2006-10-01
MRO,Nuclear,2006,11,4413.8,3177936.0,2006-11-01
MRO,Nuclear,2006,12,4413.8,3283867.2,2006-12-01
MRO,Nuclear,2007,1,4413.8,3283867.2,2007-01-01
MRO,Nuclear,2007,2,4413.8,2966073.6,2007-02-01
MRO,Nuclear,2007,3,4413.8,3283867.2,2007-03-01
MRO,Nuclear,2007,4,4413.8,3177936.0,2007-04-01
MRO,Nuclear,2007,5,4413.8,3283867.2,2007-05-01
MRO,Nuclear,2007,6,4413.8,3177936.0,2007-06-01
MRO,Nuclear,2007,7,4413.8,3283867.2,2007-07-01
MRO,Nuclear,2007,8,4413.8,3283867.2,2007-08-01
MRO,Nuclear,2007,9,4413.8,3177936.0,2007-09-01
MRO,Nuclear,2007,10,4413.8,3283867.2,2007-10-01
MRO,Nuclear,2007,11,4413.8,3177936.0,2007-11-01
MRO,Nuclear,2007,12,4413.8,3283867.2,2007-12-01
MRO,Nuclear,2008,1,4413.8,3283867.2,2008-01-01
MRO,Nuclear,2008,2,4413.8,3072004.8,2008-02-01
MRO,Nuclear,2008,3,4413.8,3283867.2,2008-03-01
MRO,Nuclear,2008,4,4413.8,3177936.0,2008-04-01
MRO,Nuclear,2008,5,4413.8,3283867.2,2008-05-01
MRO,Nuclear,2008,6,4413.8,3177936.0,2008-06-01
MRO,Nuclear,2008,7,4413.8,3283867.2,2008-07-01
MRO,Nuclear,2008,8,4413.8,3283867.2,2008-08-01
MRO,Nuclear,2008,9,4413.8,3177936.0,2008-09-01
MRO,Nuclear,2008,10,4413.8,3283867.2,2008-10-01
MRO,Nuclear,2008,11,4413.8,3177936.0,2008-11-01
MRO,Nuclear,2008,12,4413.8,3283867.2,2008-12-01
MRO,Nuclear,2009,1,4413.8,3283867.2,2009-01-01
MRO,Nuclear,2009,2,4413.8,2966073.6,2009-02-01
MRO,Nuclear,2009,3,4413.8,3283867.2,2009-03-01
MRO,Nuclear,2009,4,4413.8,3177936.0,2009-04-01
MRO,Nuclear,2009,5,4413.8,3283867.2,2009-05-01
MRO,Nuclear,2009,6,4413.8,3177936.0,2009-06-01
MRO,Nuclear,2009,7,4413.8,3283867.2,2009-07-01
MRO,Nuclear,2009,8,4413.8,3283867.2,2009-08-01
MRO,Nuclear,2009,9,4413.8,3177936.0,2009-09-01
MRO,Nuclear,2009,10,4413.8,3283867.2,2009-10-01
MRO,Nuclear,2009,11,4413.8,3177936.0,2009-11-01
MRO,Nuclear,2009,12,4413.8,3283867.2,2009-12-01
MRO,Nuclear,2010,1,4413.8,3283867.2,2010-01-01
MRO,Nuclear,2010,2,4413.8,2966073.6,2010-02-01
MRO,Nuclear,2010,3,4413.8,3283867.2,2010-03-01
MRO,Nuclear,2010,4,4413.8,3177936.0,2010-04-01
MRO,Nuclear,2010,5,4413.8,3283867.2,2010-05-01
MRO,Nuclear,2010,6,4413.8,3177936.0,2010-06-01
MRO,Nuclear,2010,7,4413.8,3283867.2,2010-07-01
MRO,Nuclear,2010,8,4413.8,3283867.2,2010-08-01
MRO,Nuclear,2010,9,4413.8,3177936.0,2010-09-01
MRO,Nuclear,2010,10,4413.8,3283867.2,2010-10-01
MRO,Nuclear,2010,11,4413.8,3177936.0,2010-11-01
MRO,Nuclear,2010,12,4413.8,3283867.2,2010-12-01
MRO,Nuclear,2011,1,4413.8,3283867.2,2011-01-01
MRO,Nuclear,2011,2,4413.8,2966073.6,2011-02-01
MRO,Nuclear,2011,3,4413.8,3283867.2,2011-03-01
MRO,Nuclear,2011,4,4413.8,3177936.0,2011-04-01
MRO,Nuclear,2011,5,4413.8,3283867.2,2011-05-01
MRO,Nuclear,2011,6,4413.8,3177936.0,2011-06-01
MRO,Nuclear,2011,7,4413.8,3283867.2,2011-07-01
MRO,Nuclear,2011,8,4413.8,3283867.2,2011-08-01
MRO,Nuclear,2011,9,4413.8,3177936.0,2011-09-01
MRO,Nuclear,2011,10,4413.8,3283867.2,2011-10-01
MRO,Nuclear,2011,11,4413.8,3177936.0,2011-11-01
MRO,Nuclear,2011,12,4413.8,3283867.2,2011-12-01
MRO,Nuclear,2012,1,4413.8,3283867.2,2012-01-01
MRO,Nuclear,2012,2,4413.8,3072004.8,2012-02-01
MRO,Nuclear,2012,3,4413.8,3283867.2,2012-03-01
MRO,Nuclear,2012,4,4413.8,3177936.0,2012-04-01
MRO,Nuclear,2012,5,4413.8,3283867.2,2012-05-01
MRO,Nuclear,2012,6,4413.8,3177936.0,2012-06-01
MRO,Nuclear,2012,7,4413.8,3283867.2,2012-07-01
MRO,Nuclear,2012,8,4413.8,3283867.2,2012-08-01
MRO,Nuclear,2012,9,4413.8,3177936.0,2012-09-01
MRO,Nuclear,2012,10,4413.8,3283867.2,2012-10-01
MRO,Nuclear,2012,11,4413.8,3177936.0,2012-11-01
MRO,Nuclear,2012,12,4413.8,3283867.2,2012-12-01
MRO,Nuclear,2013,1,4413.8,3283867.2,2013-01-01
MRO,Nuclear,2013,2,4413.8,2966073.6,2013-02-01
MRO,Nuclear,2013,3,4413.8,3283867.2,2013-03-01
MRO,Nuclear,2013,4,4413.8,3177936.0,2013-04-01
MRO,Nuclear,2013,5,4413.8,3283867.2,2013-05-01
MRO,Nuclear,2013,6,3853.7,2774664.0,2013-06-01
MRO,Nuclear,2013,7,3853.7,2867152.8,2013-07-01
MRO,Nuclear,2013,8,3853.7,2867152.8,2013-08-01
MRO,Nuclear,2013,9,3853.7,2774664.0,2013-09-01
MRO,Nuclear,2013,10,3853.7,2867152.8,2013-10-01
MRO,Nuclear,2013,11,3853.7,2774664.0,2013-11-01
MRO,Nuclear,2013,12,3853.7,2867152.8,2013-12-01
MRO,Nuclear,2014,1,3853.7,2867152.8,2014-01-01
MRO,Nuclear,2014,2,3853.7,2589686.4,2014-02-01
MRO,Nuclear,2014,3,3853.7,2867152.8,2014-03-01
MRO,Nuclear,2014,4,3853.7,2774664.0,2014-04-01
MRO,Nuclear,2014,5,3853.7,2867152.8,2014-05-01
MRO,Nuclear,2014,6,3853.7,2774664.0,2014-06-01
MRO,Nuclear,2014,7,3853.7,2867152.8,2014-07-01
MRO,Nuclear,2014,8,3853.7,2867152.8,2014-08-01
MRO,Nuclear,2014,9,3853.7,2774664.0,2014-09-01
MRO,Nuclear,2014,10,3853.7,2867152.8,2014-10-01
MRO,Nuclear,2014,11,3853.7,2774664.0,2014-11-01
MRO,Nuclear,2014,12,3853.7,2867152.8,2014-12-01
MRO,Nuclear,2015,1,3853.7,2867152.8,2015-01-01
MRO,Nuclear,2015,2,3853.7,2589686.4,2015-02-01
MRO,Nuclear,2015,3,3853.7,2867152.8,2015-03-01
MRO,Nuclear,2015,4,3853.7,2774664.0,2015-04-01
MRO,Nuclear,2015,5,3853.7,2867152.8,2015-05-01
MRO,Nuclear,2015,6,3853.7,2774664.0,2015-06-01
MRO,Nuclear,2015,7,3853.7,2867152.8,2015-07-01
MRO,Nuclear,2015,8,3853.7,2867152.8,2015-08-01
MRO,Nuclear,2015,9,3853.7,2774664.0,2015-09-01
MRO,Nuclear,2015,10,3853.7,2867152.8,2015-10-01
MRO,Nuclear,2015,11,3853.7,2774664.0,2015-11-01
MRO,Nuclear,2015,12,3853.7,2867152.8,2015-12-01
MRO,Nuclear,2016,1,3853.7,2867152.8,2016-01-01
MRO,Nuclear,2016,2,3853.7,2682175.2,2016-02-01
MRO,Nuclear,2016,3,3853.7,2867152.8,2016-03-01
MRO,Nuclear,2016,4,3853.7,2774664.0,2016-04-01
MRO,Nuclear,2016,5,3853.7,2867152.8,2016-05-01
MRO,Nuclear,2016,6,3853.7,2774664.0,2016-06-01
MRO,Nuclear,2016,7,3853.7,2867152.8,2016-07-01
MRO,Nuclear,2016,8,3853.7,2867152.8,2016-08-01
MRO,Nuclear,2016,9,3853.7,2774664.0,2016-09-01
MRO,Nuclear,2016,10,3853.7,2867152.8,2016-10-01
MRO,Nuclear,2016,11,3351.7,2413224.0,2016-11-01
MRO,Nuclear,2016,12,3351.7,2493664.8,2016-12-01
MRO,Nuclear,2017,1,3351.7,2493664.8,2017-01-01
MRO,Nuclear,2017,2,3351.7,2252342.4,2017-02-01
MRO,Nuclear,2017,3,3351.7,2493664.8,2017-03-01
MRO,Nuclear,2017,4,3351.7,2413224.0,2017-04-01
MRO,Nuclear,2017,5,3351.7,2493664.8,2017-05-01
MRO,Nuclear,2017,6,3351.7,2413224.0,2017-06-01
MRO,Nuclear,2017,7,3351.7,2493664.8,2017-07-01
MRO,Nuclear,2017,8,3351.7,2493664.8,2017-08-01
MRO,Nuclear,2017,9,3351.7,2413224.0,2017-09-01
MRO,Nuclear,2017,10,3351.7,2493664.8,2017-10-01
MRO,Nuclear,2017,11,3351.7,2413224.0,2017-11-01
MRO,Nuclear,2017,12,3351.7,2493664.8,2017-12-01
MRO,Other,2001,1,2957.7,2200528.8,2001-01-01
MRO,Other,2001,2,2970.1,1995907.2,2001-02-01
MRO,Other,2001,3,2973.7,2212432.8,2001-03-01
MRO,Other,2001,4,2982.8,2147616.0,2001-04-01
MRO,Other,2001,5,3012.1,2241002.4,2001-05-01
MRO,Other,2001,6,3075.9,2214648.0,2001-06-01
MRO,Other,2001,7,3085.1,2295314.4,2001-07-01
MRO,Other,2001,8,3089.5,2298588.0,2001-08-01
MRO,Other,2001,9,3089.5,2224440.0,2001-09-01
MRO,Other,2001,10,3098.7,2305432.8,2001-10-01
MRO,Other,2001,11,3098.7,2231064.0,2001-11-01
MRO,Other,2001,12,3098.7,2305432.8,2001-12-01
MRO,Other,2002,1,3109.7,2313616.8,2002-01-01
MRO,Other,2002,2,3134.7,2106518.4,2002-02-01
MRO,Other,2002,3,3134.2,2331844.8,2002-03-01
