year,month,state,final co2 (kg),generation (mwh),index (g/kwh),datetime,quarter
2004,5,MS,2274359138.63,4075341.99,558.078105888,2004-05-01,2
2004,6,MS,2417920653.0,4133025.2,585.024415771,2004-06-01,2
2004,7,MS,2805090359.95,4757800.23,589.577162627,2004-07-01,3
2004,8,MS,2531123972.53,4331151.24,584.399812491,2004-08-01,3
2004,9,MS,2268404057.72,3811356.49,595.169741711,2004-09-01,3
2004,10,MS,1953732987.18,3528751.36,553.661277845,2004-10-01,4
2004,11,MS,1546770011.18,2744282.11,563.633747981,2004-11-01,4
2004,12,MS,2149633253.13,3457596.88,621.71309373,2004-12-01,4
2005,1,MS,2096167088.69,3535291.41,592.926252914,2005-01-01,1
2005,2,MS,1898961917.06,3005436.7,631.84226008,2005-02-01,1
2005,3,MS,1953318380.94,3566954.77,547.615124634,2005-03-01,1
2005,4,MS,1876369350.02,3201363.45,586.115690806,2005-04-01,2
2005,5,MS,2034736412.66,3677025.61,553.364765023,2005-05-01,2
2005,6,MS,2675431087.55,4616175.1,579.577470435,2005-06-01,2
2005,7,MS,2893950090.79,5259382.77,550.245193655,2005-07-01,3
2005,8,MS,3132495341.41,5836993.56,536.662463169,2005-08-01,3
2005,9,MS,1736287737.81,3267747.99,531.34077142,2005-09-01,3
2005,10,MS,1747617011.24,2582197.38,676.794510279,2005-10-01,4
2005,11,MS,1410074538.17,2933676.7,480.65096545,2005-11-01,4
2005,12,MS,1843727155.27,3585207.86,514.25948711,2005-12-01,4
2006,1,MS,1770043540.78,2921325.84,605.90418109,2006-01-01,1
2006,2,MS,1802036840.34,3117120.47,578.109462784,2006-02-01,1
2006,3,MS,1425011887.89,2778194.71,512.927291512,2006-03-01,1
2006,4,MS,1498940303.47,3092074.01,484.768572364,2006-04-01,2
2006,5,MS,2040435867.31,3355708.36,608.049224907,2006-05-01,2
2006,6,MS,2670078588.75,4710846.56,566.793792739,2006-06-01,2
2006,7,MS,2884586798.64,5307107.12,543.532801094,2006-07-01,3
2006,8,MS,3146830334.41,5724990.5,549.665599342,2006-08-01,3
2006,9,MS,2306547801.77,4022572.7,573.401147423,2006-09-01,3
2006,10,MS,2198489914.96,3948957.9,556.726602469,2006-10-01,4
2006,11,MS,2066327241.87,3455893.26,597.914080791,2006-11-01,4
2006,12,MS,2207627847.31,3794055.99,581.864857326,2006-12-01,4
2007,1,MS,2272545074.02,3893225.49,583.717814407,2007-01-01,1
2007,2,MS,2303281750.96,4240825.35,543.121105179,2007-02-01,1
2007,3,MS,1830804646.91,3107868.11,589.086982494,2007-03-01,1
2007,4,MS,2091019469.89,3447687.57,606.499117867,2007-04-01,2
2007,5,MS,2556146576.33,4266859.4,599.069792721,2007-05-01,2
2007,6,MS,2626560416.41,4680575.15,561.161894049,2007-06-01,2
2007,7,MS,2718694650.56,4861408.78,559.240083192,2007-07-01,3
2007,8,MS,3330407952.57,6219433.58,535.484125641,2007-08-01,3
2007,9,MS,2744448321.36,4573089.73,600.129995998,2007-09-01,3
2007,10,MS,2220948774.48,4198333.56,529.007222208,2007-10-01,4
2007,11,MS,1501042379.82,2918641.34,514.294908132,2007-11-01,4
2007,12,MS,1959245293.33,3635737.92,538.885182717,2007-12-01,4
2008,1,MS,2547748160.7,4849342.87,525.38008324,2008-01-01,1
2008,2,MS,2169281240.14,3637529.67,596.361112331,2008-02-01,1
2008,3,MS,2185455662.23,3732593.15,585.50599393,2008-03-01,1
2008,4,MS,1836597900.05,3492567.69,525.858927604,2008-04-01,2
2008,5,MS,2290079741.34,3905242.37,586.4116806,2008-05-01,2
2008,6,MS,2941139256.93,5142407.22,571.938224863,2008-06-01,2
2008,7,MS,3049339048.3,5395730.31,565.139262548,2008-07-01,3
2008,8,MS,2654986506.22,4805005.76,552.545957036,2008-08-01,3
2008,9,MS,2085163924.06,3478747.53,599.400763083,2008-09-01,3
2008,10,MS,1771569479.51,2781754.12,636.853367727,2008-10-01,4
2008,11,MS,1543458055.19,3323643.47,464.387371605,2008-11-01,4
2008,12,MS,1878605672.41,3661146.89,513.119448319,2008-12-01,4
2009,1,MS,1922642413.62,3999673.81,480.699803272,2009-01-01,1
2009,2,MS,1603283730.85,3393488.12,472.458919599,2009-02-01,1
2009,3,MS,1532577499.64,3468476.01,441.859045651,2009-03-01,1
2009,4,MS,1768752830.3,3629010.54,487.392585612,2009-04-01,2
2009,5,MS,1758679973.07,3590896.95,489.76063573,2009-05-01,2
2009,6,MS,2814760251.01,4998694.5,563.099075371,2009-06-01,2
2009,7,MS,2389802945.75,4461040.16,535.705319844,2009-07-01,3
2009,8,MS,2653089063.57,4978921.1,532.864251166,2009-08-01,3
2009,9,MS,2589931568.99,4904926.22,528.026610967,2009-09-01,3
2009,10,MS,1891475357.82,3710611.91,509.747557465,2009-10-01,4
2009,11,MS,1705152013.83,3500961.35,487.052510258,2009-11-01,4
2009,12,MS,1877604862.45,4064783.52,461.920014487,2009-12-01,4
2010,1,MS,2445089214.26,4881142.07,500.925639778,2010-01-01,1
2010,2,MS,2031831734.14,4136437.13,491.203340045,2010-02-01,1
2010,3,MS,1711373266.34,3600583.74,475.304392266,2010-03-01,1
2010,4,MS,1500664983.47,3157158.89,475.321336604,2010-04-01,2
2010,5,MS,2442506012.83,3825707.74,638.445531865,2010-05-01,2
2010,6,MS,2843703431.5,5357798.68,530.759664808,2010-06-01,2
2010,7,MS,3254958060.54,6112318.94,532.524250205,2010-07-01,3
2010,8,MS,3316872722.87,6353485.32,522.055620783,2010-08-01,3
2010,9,MS,2521376123.17,4758149.13,529.906914281,2010-09-01,3
2010,10,MS,1755543754.21,3764055.24,466.396915632,2010-10-01,4
2010,11,MS,1735447550.97,3743828.06,463.548945934,2010-11-01,4
2010,12,MS,2346049786.95,4796595.12,489.107320559,2010-12-01,4
2011,1,MS,1918398183.19,4519894.35,424.434297495,2011-01-01,1
2011,2,MS,1542691680.75,3597546.81,428.81768111,2011-02-01,1
2011,3,MS,1373829942.68,3236565.71,424.471512639,2011-03-01,1
2011,4,MS,1514572860.41,3351911.17,451.853519855,2011-04-01,2
2011,5,MS,1890137332.65,4301064.9,439.457989265,2011-05-01,2
2011,6,MS,2533804641.71,5224667.77,484.969524045,2011-06-01,2
2011,7,MS,2927515577.5,5873438.54,498.432997564,2011-07-01,3
2011,8,MS,2913603335.92,5946585.96,489.96236757,2011-08-01,3
2011,9,MS,1774630318.99,3992688.43,444.470023169,2011-09-01,3
2011,10,MS,1510873919.44,3759900.2,401.838835892,2011-10-01,4
2011,11,MS,1453724244.0,3552578.05,409.202619489,2011-11-01,4
2011,12,MS,1893347394.42,4214100.82,449.288584988,2011-12-01,4
2012,1,MS,1894433070.29,4654051.53,407.05029974,2012-01-01,1
2012,2,MS,1677109791.43,4124094.46,406.66134292,2012-02-01,1
2012,3,MS,1919131539.89,3798346.8,505.25442803,2012-03-01,1
2012,4,MS,2032591194.52,3840909.71,529.195255286,2012-04-01,2
2012,5,MS,2432311935.2,4614160.04,527.140782747,2012-05-01,2
2012,6,MS,2441831942.52,5108439.22,477.999607582,2012-06-01,2
2012,7,MS,3000804591.79,6347883.45,472.725218638,2012-07-01,3
2012,8,MS,2569835874.48,5671717.44,453.096597577,2012-08-01,3
2012,9,MS,1865377821.1,4539123.82,410.955482836,2012-09-01,3
2012,10,MS,1323169736.39,4002492.6,330.586429163,2012-10-01,4
2012,11,MS,1552334260.12,3975541.22,390.471177185,2012-11-01,4
2012,12,MS,1619060240.91,3907534.74,414.34314693,2012-12-01,4
2013,1,MS,1772091221.68,4028971.21,439.837151798,2013-01-01,1
2013,2,MS,1607207416.26,4202672.95,382.425050768,2013-02-01,1
2013,3,MS,1646690596.99,4207393.82,391.380191025,2013-03-01,1
2013,4,MS,1642289876.28,3795458.98,432.698623523,2013-04-01,2
2013,5,MS,1410673072.85,3902369.92,361.491376208,2013-05-01,2
2013,6,MS,2545703052.31,5433492.82,468.520551447,2013-06-01,2
2013,7,MS,2554307063.04,5398255.26,473.172708591,2013-07-01,3
2013,8,MS,2581114031.76,5428177.78,475.502854986,2013-08-01,3
2013,9,MS,1861330219.17,4266062.68,436.311034036,2013-09-01,3
2013,10,MS,1620200486.96,3760069.69,430.896398349,2013-10-01,4
2013,11,MS,1546736691.76,3905777.07,396.012538361,2013-11-01,4
2013,12,MS,1823425972.0,4481561.76,406.872887098,2013-12-01,4
2014,1,MS,2497118162.55,5501123.11,453.928791016,2014-01-01,1
2014,2,MS,2048746165.55,3806865.01,538.171477099,2014-02-01,1
2014,3,MS,1495727625.25,3133302.99,477.364503217,2014-03-01,1
2014,4,MS,1314525619.51,3132357.79,419.660111531,2014-04-01,2
2014,5,MS,2243516979.65,5121511.06,438.05762662,2014-05-01,2
2014,6,MS,2517362115.4,5285936.14,476.237708653,2014-06-01,2
2014,7,MS,2513507349.5,5272466.77,476.723222573,2014-07-01,3
2014,8,MS,2646643216.83,5695223.53,464.712790093,2014-08-01,3
2014,9,MS,2087976009.36,4863769.95,429.291687481,2014-09-01,3
2014,10,MS,1737363182.52,4617060.23,376.292076771,2014-10-01,4
2014,11,MS,1470266178.2,3991441.45,368.354690059,2014-11-01,4
2014,12,MS,1713362364.94,4710518.25,363.731180734,2014-12-01,4
2015,1,MS,2165081528.37,5579764.16,388.023842278,2015-01-01,1
2015,2,MS,2521660141.31,5751927.86,438.402602169,2015-02-01,1
2015,3,MS,1966861519.51,5300221.66,371.090427095,2015-03-01,1
2015,4,MS,1676230477.35,4413909.72,379.760933886,2015-04-01,2
2015,5,MS,2075968895.57,5292348.21,392.258561454,2015-05-01,2
2015,6,MS,2506575273.18,6049434.58,414.348686647,2015-06-01,2
2015,7,MS,2852754217.21,6605220.02,431.893897337,2015-07-01,3
2015,8,MS,2767037243.16,6188637.8,447.115719579,2015-08-01,3
2015,9,MS,2153531729.49,5219992.15,412.55459158,2015-09-01,3
2015,10,MS,1488879947.34,4489816.43,331.612655118,2015-10-01,4
2015,11,MS,1854752709.88,4987691.47,371.865966658,2015-11-01,4
2015,12,MS,1596023682.78,4882263.63,326.902396867,2015-12-01,4
2016,1,MS,2263968111.88,5980755.98,378.542130702,2016-01-01,1
2016,2,MS,2284455397.03,5465462.9,417.980222138,2016-02-01,1
2016,3,MS,1747720388.54,4160049.59,420.120085285,2016-03-01,1
2016,4,MS,1363303601.96,4319999.53,315.579571824,2016-04-01,2
2016,5,MS,2077355436.5,5863460.46,354.288299661,2016-05-01,2
2016,6,MS,2701476607.46,6301381.67,428.711788768,2016-06-01,2
2016,7,MS,3032620928.81,6306847.4,480.845775468,2016-07-01,3
2016,8,MS,2920759121.05,6977253.22,418.61159814,2016-08-01,3
2016,9,MS,2659888615.06,5639608.15,471.644224973,2016-09-01,3
2016,10,MS,1955481111.48,4130272.29,473.450894802,2016-10-01,4
2016,11,MS,1555837637.17,3421447.57,454.730813592,2016-11-01,4
2016,12,MS,1955328532.34,4328644.56,451.71843177,2016-12-01,4
2017,1,MS,2152335533.25,4152462.48,518.327508945,2017-01-01,1
2017,2,MS,1447115561.35,3639481.4,397.61586949,2017-02-01,1
2017,3,MS,2136311347.91,5516122.78,387.284952332,2017-03-01,1
2017,4,MS,1847083616.47,4237097.87,435.93130797,2017-04-01,2
2017,5,MS,2129996967.14,5581676.48,381.605235411,2017-05-01,2
2017,6,MS,2183898102.15,5496844.96,397.300290993,2017-06-01,2
2001,1,MO,6566192770.48,7119915.0,922.2290955,2001-01-01,1
2001,2,MO,5726771110.15,6215930.0,921.305598704,2001-02-01,1
2001,3,MO,5402675678.65,5891090.0,917.092707572,2001-03-01,1
2001,4,MO,4954995413.19,5096669.0,972.202709886,2001-04-01,2
2001,5,MO,5327580119.17,5471746.0,973.652673054,2001-05-01,2
2001,6,MO,5706776766.8,6801956.0,838.990544308,2001-06-01,2
2001,7,MO,6477841492.82,8057211.0,803.980619698,2001-07-01,3
2001,8,MO,7072351810.97,8225010.0,859.859357128,2001-08-01,3
2001,9,MO,5744452624.45,6662236.0,862.240938995,2001-09-01,3
2001,10,MO,5608016884.51,6559906.01,854.892871325,2001-10-01,4
2001,11,MO,5574159585.18,6502267.0,857.26402579,2001-11-01,4
2001,12,MO,6210642727.85,6940936.0,894.784612313,2001-12-01,4
2002,1,MO,5839225871.49,6872057.0,849.705680772,2002-01-01,1
2002,2,MO,4551129359.21,5140192.0,885.400654141,2002-02-01,1
2002,3,MO,5096653022.42,6217260.0,819.758707602,2002-03-01,1
2002,4,MO,4785225947.07,5911037.0,809.540855026,2002-04-01,2
2002,5,MO,4899391966.76,6067638.0,807.462799652,2002-05-01,2
2002,6,MO,6172047135.76,7501687.0,822.754553177,2002-06-01,2
2002,7,MO,6916477985.15,8194945.0,843.993215958,2002-07-01,3
2002,8,MO,7067766327.0,8147403.0,867.487017274,2002-08-01,3
2002,9,MO,6032054698.48,7065164.0,853.774193844,2002-09-01,3
2002,10,MO,5692127843.5,6350757.0,896.291236384,2002-10-01,4
2002,11,MO,5956683896.86,6146642.0,969.095629266,2002-11-01,4
2002,12,MO,6615126222.64,7547414.0,876.475866124,2002-12-01,4
2003,1,MO,6644915879.74,7838958.0,847.678464375,2003-01-01,1
2003,2,MO,6027662957.48,7077290.0,851.690824805,2003-02-01,1
2003,3,MO,5893305082.12,6779429.0,869.292248967,2003-03-01,1
2003,4,MO,4540928047.19,5701016.0,796.512068584,2003-04-01,2
2003,5,MO,5428870768.02,6603286.0,822.146847497,2003-05-01,2
2003,6,MO,6316642640.56,7443098.0,848.657728349,2003-06-01,2
2003,7,MO,7339613216.0,8724177.0,841.295771051,2003-07-01,3
2003,8,MO,7460651937.86,8894661.0,838.778671594,2003-08-01,3
2003,9,MO,5687861004.83,6734680.0,844.562919816,2003-09-01,3
2003,10,MO,5666196803.69,6622328.0,855.620078571,2003-10-01,4
2003,11,MO,5880650140.81,6925158.0,849.171981464,2003-11-01,4
2003,12,MO,6559668542.35,7881008.0,832.338774729,2003-12-01,4
2004,1,MO,6535727270.68,7954358.25,821.653622488,2004-01-01,1
2004,2,MO,5719576036.34,6516598.3,877.693510177,2004-02-01,1
2004,3,MO,5656492205.4,7159775.97,790.03759742,2004-03-01,1
2004,4,MO,5525500816.82,6467730.94,854.318286904,2004-04-01,2
2004,5,MO,5713148398.71,6515498.79,876.855108543,2004-05-01,2
2004,6,MO,6148388430.1,7047969.49,872.363088238,2004-06-01,2
2004,7,MO,7061227408.67,8480419.48,832.650722682,2004-07-01,3
2004,8,MO,6810953362.87,8138309.94,836.900217992,2004-08-01,3
2004,9,MO,6342569215.61,7607684.94,833.705557687,2004-09-01,3
2004,10,MO,5711162790.69,6886379.29,829.341886379,2004-10-01,4
2004,11,MO,5895208542.8,7195439.15,819.297949702,2004-11-01,4
2004,12,MO,6291839356.16,7662745.79,821.094621769,2004-12-01,4
2005,1,MO,6753388771.72,8275614.78,816.058861034,2005-01-01,1
2005,2,MO,6080263932.42,7506754.54,809.9723922,2005-02-01,1
2005,3,MO,5916148168.4,7225768.83,818.756911215,2005-03-01,1
2005,4,MO,5641500884.18,6995975.36,806.392331859,2005-04-01,2
2005,5,MO,5931473640.7,7497929.24,791.08157077,2005-05-01,2
2005,6,MO,6475180794.72,7993540.65,810.051650231,2005-06-01,2
2005,7,MO,6769834631.76,8321067.36,813.577674458,2005-07-01,3
2005,8,MO,7099140147.56,8727111.31,813.45818741,2005-08-01,3
2005,9,MO,6196758175.99,7250335.83,854.685675435,2005-09-01,3
2005,10,MO,5998353987.64,6405927.46,936.375571703,2005-10-01,4
2005,11,MO,5826000616.96,6614660.4,880.770933752,2005-11-01,4
2005,12,MO,6568044018.12,8013544.7,819.617817583,2005-12-01,4
2006,1,MO,6518000026.84,7859612.2,829.30300643,2006-01-01,1
2006,2,MO,6095923532.97,7404089.81,823.318421224,2006-02-01,1
2006,3,MO,5809168077.27,7225660.78,803.963575671,2006-03-01,1
2006,4,MO,5398406470.16,6790388.36,795.007028164,2006-04-01,2
2006,5,MO,5995745722.51,7082277.88,846.584365101,2006-05-01,2
2006,6,MO,6476612551.47,7724545.14,838.445815784,2006-06-01,2
2006,7,MO,7194333210.31,8697511.06,827.171493164,2006-07-01,3
2006,8,MO,7354846395.09,8939216.64,822.761847183,2006-08-01,3
2006,9,MO,6271786883.34,7575363.05,827.918984469,2006-09-01,3
2006,10,MO,6016346537.54,7549968.63,796.870402035,2006-10-01,4
2006,11,MO,5451278833.33,6838298.4,797.168902915,2006-11-01,4
2006,12,MO,6624027275.23,7999410.96,828.064379784,2006-12-01,4
2007,1,MO,6509101469.78,8039577.67,809.632263902,2007-01-01,1
2007,2,MO,5590445972.93,7095908.84,787.840726112,2007-02-01,1
2007,3,MO,5822623332.96,6989493.73,833.053659948,2007-03-01,1
2007,4,MO,5682532611.96,6205593.21,915.711426719,2007-04-01,2
2007,5,MO,5450675194.41,6698889.33,813.668494268,2007-05-01,2
2007,6,MO,6734534633.68,8377184.12,803.913885288,2007-06-01,2
2007,7,MO,7085242265.92,8905058.3,795.642434583,2007-07-01,3
2007,8,MO,7685473812.63,9601226.89,800.467888185,2007-08-01,3
2007,9,MO,5723707800.12,7157914.57,799.633432915,2007-09-01,3
2007,10,MO,5515378094.03,7010304.81,786.752964887,2007-10-01,4
2007,11,MO,5692031149.36,7205163.04,789.993386375,2007-11-01,4
2007,12,MO,6297868871.88,7866766.69,800.566372444,2007-12-01,4
2008,1,MO,6062811935.94,7788960.42,778.385254132,2008-01-01,1
2008,2,MO,6260142145.79,7804400.51,802.129790465,2008-02-01,1
2008,3,MO,5578301222.59,7370361.83,756.855816751,2008-03-01,1
2008,4,MO,5415534286.61,7084337.68,764.437627232,2008-04-01,2
2008,5,MO,5758122522.72,7344042.35,784.053556379,2008-05-01,2
2008,6,MO,6335224525.73,8068614.51,785.168818993,2008-06-01,2
2008,7,MO,7098473331.4,9082176.86,781.582812229,2008-07-01,3
2008,8,MO,7145342874.01,8725722.81,818.882633519,2008-08-01,3
2008,9,MO,5853072405.87,7459083.04,784.690608012,2008-09-01,3
2008,10,MO,5642324681.07,6714749.0,840.288249206,2008-10-01,4
2008,11,MO,5120432774.03,6375597.87,803.129820674,2008-11-01,4
2008,12,MO,6015760768.83,7210748.6,834.27686951,2008-12-01,4
2009,1,MO,6273654275.37,7929455.98,791.18344199,2009-01-01,1
2009,2,MO,5277391544.49,6438068.74,819.716557499,2009-02-01,1
2009,3,MO,5796486913.96,7104467.9,815.89318096,2009-03-01,1
2009,4,MO,5091326380.78,6516913.61,781.248100783,2009-04-01,2
2009,5,MO,5393732276.22,6806913.41,792.390317217,2009-05-01,2
2009,6,MO,6505835012.43,8014100.25,811.79855623,2009-06-01,2
2009,7,MO,6691284334.26,8085217.46,827.594850401,2009-07-01,3
2009,8,MO,6854965860.17,8189975.82,836.994639646,2009-08-01,3
2009,9,MO,5889185909.13,6998726.99,841.465300411,2009-09-01,3
2009,10,MO,5711361251.8,7149754.65,798.819194698,2009-10-01,4
2009,11,MO,5590491610.65,6922821.55,807.545242973,2009-11-01,4
2009,12,MO,6811004933.32,8197855.33,830.827656642,2009-12-01,4
2010,1,MO,6740318381.17,8346766.41,807.536481804,2010-01-01,1
2010,2,MO,5762435602.45,7236036.88,796.35243684,2010-02-01,1
2010,3,MO,5741949940.1,7115262.51,806.990596908,2010-03-01,1
2010,4,MO,5527648578.05,6319575.36,874.686709654,2010-04-01,2
2010,5,MO,6178389945.21,6852078.68,901.68111514,2010-05-01,2
2010,6,MO,7045635212.0,8381996.47,840.567666334,2010-06-01,2
2010,7,MO,7226599104.3,9041442.92,799.274979474,2010-07-01,3
2010,8,MO,7311325195.23,9036417.65,809.095537459,2010-08-01,3
2010,9,MO,5620795781.34,7249907.29,775.292090851,2010-09-01,3
2010,10,MO,5338200551.05,6663207.9,801.14572908,2010-10-01,4
2010,11,MO,6017633103.85,7102848.91,847.214009491,2010-11-01,4
2010,12,MO,7486195011.39,8967448.52,834.818844479,2010-12-01,4
2011,1,MO,7693426798.96,9040999.1,850.948740716,2011-01-01,1
2011,2,MO,6675673845.78,7812621.29,854.472986464,2011-02-01,1
2011,3,MO,6184737427.85,7657383.33,807.682880864,2011-03-01,1
2011,4,MO,5324917076.29,6701349.47,794.603698871,2011-04-01,2
2011,5,MO,6006707569.11,7484599.88,802.542242126,2011-05-01,2
2011,6,MO,7418999603.61,9162071.75,809.751310189,2011-06-01,2
2011,7,MO,7962010135.39,9579162.75,831.180171293,2011-07-01,3
2011,8,MO,7396031540.89,8919923.06,829.158669995,2011-08-01,3
2011,9,MO,6282880747.34,7408706.36,848.04018975,2011-09-01,3
2011,10,MO,6106224785.75,7027402.92,868.916277502,2011-10-01,4
2011,11,MO,5555656764.21,6291381.58,883.058306601,2011-11-01,4
2011,12,MO,6196416204.52,7790795.24,795.350925501,2011-12-01,4
2012,1,MO,5862351685.42,7403749.96,791.808437223,2012-01-01,1
2012,2,MO,5802260746.51,7332424.83,791.315408072,2012-02-01,1
2012,3,MO,5387749440.22,7145211.19,754.036416412,2012-03-01,1
2012,4,MO,4573489714.17,6221795.43,735.075552647,2012-04-01,2
2012,5,MO,5504650456.69,7258772.47,758.344538204,2012-05-01,2
2012,6,MO,6750014516.61,8563339.57,788.245574221,2012-06-01,2
2012,7,MO,7959635013.44,9892856.41,804.584104283,2012-07-01,3
2012,8,MO,7078111635.09,8786237.46,805.590751139,2012-08-01,3
2012,9,MO,6108897683.1,7602463.46,803.541867085,2012-09-01,3
2012,10,MO,5226973842.8,6695209.42,780.703562041,2012-10-01,4
2012,11,MO,5152451208.55,6768073.73,761.28768895,2012-11-01,4
2012,12,MO,6324395334.61,8134186.7,777.508012523,2012-12-01,4
2013,1,MO,6336274576.02,8154997.16,776.98059873,2013-01-01,1
2013,2,MO,5552346412.27,7137586.54,777.902499837,2013-02-01,1
2013,3,MO,6032024357.24,7979333.66,755.955899862,2013-03-01,1
2013,4,MO,5487010152.3,6661621.05,823.674915026,2013-04-01,2
2013,5,MO,5706318708.53,6803874.56,838.686642179,2013-05-01,2
2013,6,MO,6333521620.83,8168934.59,775.317950101,2013-06-01,2
2013,7,MO,7260101737.43,8827406.16,822.450174586,2013-07-01,3
2013,8,MO,6979954317.27,8172071.46,854.123015374,2013-08-01,3
2013,9,MO,5805475000.77,7355155.84,789.306865424,2013-09-01,3
2013,10,MO,5506471161.61,7137431.04,771.492029941,2013-10-01,4
2013,11,MO,5546746669.45,7245636.14,765.529287184,2013-11-01,4
2013,12,MO,6082857292.17,7982544.79,762.019813505,2013-12-01,4
2014,1,MO,6663819631.01,8764237.88,760.342168053,2014-01-01,1
2014,2,MO,5809099328.46,7529702.7,771.491194262,2014-02-01,1
2014,3,MO,5782712395.44,7508757.1,770.129106379,2014-03-01,1
2014,4,MO,4365803405.91,5883013.36,742.103262181,2014-04-01,2
2014,5,MO,5460937175.17,6987506.83,781.528706595,2014-05-01,2
2014,6,MO,6334109438.7,7906643.58,801.112301903,2014-06-01,2
2014,7,MO,6884147946.54,8579944.4,802.353444918,2014-07-01,3
2014,8,MO,7112896574.12,8859484.46,802.856713191,2014-08-01,3
2014,9,MO,5085054786.44,6510725.79,781.02733097,2014-09-01,3
2014,10,MO,4770525565.81,5868761.09,812.867569944,2014-10-01,4
2014,11,MO,5221783240.34,6108112.19,854.893145035,2014-11-01,4
2014,12,MO,5988138918.76,7562363.24,791.834341821,2014-12-01,4
2015,1,MO,6403307363.9,8168167.31,783.934403016,2015-01-01,1
2015,2,MO,5883113885.68,7473650.67,787.180742779,2015-02-01,1
2015,3,MO,4700600260.17,6466543.37,726.910807091,2015-03-01,1
2015,4,MO,4027374185.21,5688930.63,707.931674183,2015-04-01,2
2015,5,MO,4267353038.32,5822996.8,732.84481941,2015-05-01,2
2015,6,MO,5924755184.89,7778524.19,761.681141586,2015-06-01,2
2015,7,MO,6641029288.39,8567452.3,775.146339407,2015-07-01,3
2015,8,MO,6427294902.88,8205065.24,783.332577485,2015-08-01,3
2015,9,MO,5619466108.01,7175179.77,783.181228643,2015-09-01,3
2015,10,MO,4853137578.88,6344318.94,764.958008066,2015-10-01,4
2015,11,MO,4367804845.55,5850854.97,746.524203377,2015-11-01,4
2015,12,MO,4540378786.92,6405646.8,708.808794597,2015-12-01,4
2016,1,MO,5915170680.48,7932637.06,745.675194231,2016-01-01,1
2016,2,MO,4886701431.63,6532782.77,748.027541045,2016-02-01,1
2016,3,MO,4154222434.56,5672203.61,732.382460184,2016-03-01,1
